Reference;Token number;Document number;Anno di raccolta;annotation.audio_file;annotation.begin;annotation.end;annotation.participant_code;conversation.code;conversation.duration;conversation.topic;doc.full_conversation;doc.full_jefferson;Età;Genere;Luogo di raccolta;Occupazione;Presenza di moderatore;Rapporto tra i partecipanti;Regione di provenienza;Titolo di studio;Numero di partecipanti;Tipo di interazione;Left;KWIC;Right;Non SD;Test 1;Test 2;Test 3;SD;Cumulo;Presa di turno;Richiesta di accordo/conferma;Manifestazione di accordo;Conferma dell'attenzione;Interruzione;Cessione del turno;Marcatura della conoscenza condivisa;Richiesta di attenzione;Strategie di cortesia;Gestione del topic: introduzione o ripresa di topic;Chiusura di un topic;Prolettico, marca di formulazione: ecco;Riformulazione;Marcatura di citazione/discorso riportato;Esemplificazione;Filler, riempimento dei tempi di formulazione;General extenders e marche di generalizzazione;Marcatura dell'inferenza;Modulazione del grado di confidenza del parlante;Approssimazione;Specificazione;Attenuazione;Intensificazione;Polifunzionalità;Dubbî;Commenti
PBB017;#1473963;doc#201;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB017&begin=3805540&end=3810190;3805540;3810190;BOI050;PBB017;01:06:23;;https://search.corpuskiparla.it/corpus/conversations/PBB017.html;https://search.corpuskiparla.it/corpus/conversations/PBB017_jefferson.html;46-50;F;;uff;;;sardegna;dip_lic;2;intervista semistrutturata;è stato fare il ponte nella tangenziale e non vedere neanche una macchina // no quello è stato un impatto // quindi;immagino;la città vuota viverlo su quel momento hai l''angoscia dentro ed è triste // però uhm // ogni tanto la città vuota è;1;penso alla città vuota;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;
PTD003;#1479547;doc#202;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTD003&begin=1468715&end=1473100;1468715;1473100;TOR001;PTD003;00:32:04;;https://search.corpuskiparla.it/corpus/conversations/PTD003.html;https://search.corpuskiparla.it/corpus/conversations/PTD003_jefferson.html;26-30;F;;intell;;;lombardia;phd;2;intervista semistrutturata;non ho mai lasciato il l''insegnamento agli stranieri // mh mh // mh // e quindi sì // quindi insegnando da così tanto;immagino;tu abbia insegnato in tante realtà diverse // cioè in non lo so a // cioè io lo faccio da molto meno tempo // però ho lavorato;1;;;suppongo tu abbia insegnato in tante realtà diverse;;;;;;;;;;;;;;;;;;;;;;;;;;0;;
PBC021;#1487680;doc#203;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC021&begin=2141800&end=2145470;2141800;2145470;BOR012;PBC021;00:51:51;;https://search.corpuskiparla.it/corpus/conversations/PBC021.html;https://search.corpuskiparla.it/corpus/conversations/PBC021_jefferson.html;21-25;F;;stud;;;emilia-romagna;laurea;2;intervista semistrutturata;così eh perchè p~ a livello estetico sono molto belli ma // sì // non sono pratici per niente // no per quello no cioè mi;immagino;un anziano che magari // eh quando nevica e soprattutto e ghiaccia e sono sono veramente a rischio // eh // infatti;1;penso ad un anziano;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;
PBB020;#1494988;doc#204;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB020&begin=1239598&end=1245683;1239598;1245683;BOR017;PBB020;00:33:08;;https://search.corpuskiparla.it/corpus/conversations/PBB020.html;https://search.corpuskiparla.it/corpus/conversations/PBB020_jefferson.html;21-25;M;;tec;;;sicilia;dip_tec_prof;2;intervista semistrutturata;donne attacco di panico di essere da sola ho preso e sono andata su a piedi letteralmente // parlando di portici // sì //;immagino;tu abbia letto che sono stati dichiarati patrimonio dell''unesco grandissimo onore grandissimo onore // ovvio // yes;1;;credo tu abbia letto (…);;;;;;;;;;;;;;;;;;;;;;;;;;;0;;
PBB020;#1495501;doc#204;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB020&begin=1389683&end=1395901;1389683;1395901;BOR017;PBB020;00:33:08;;https://search.corpuskiparla.it/corpus/conversations/PBB020.html;https://search.corpuskiparla.it/corpus/conversations/PBB020_jefferson.html;21-25;M;;tec;;;sicilia;dip_tec_prof;2;intervista semistrutturata;che non hanno mai avuto perchè ora vivono uno splendore // migliore rispetto a quando sono nati secondo me // ovviamente;immagino;tu sappia lo scopo con cui sono stati realizzati se non dovessi saperlo possiamo provare ad immaginarlo insieme //;1;;;suppongo tu sappia lo scopo;;;;;;;;;;;;;;;;;;;;;;;;;;0;;
PBB019;#1510293;doc#207;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB019&begin=266987&end=276809;266987;276809;BOR009;PBB019;00:30:45;;https://search.corpuskiparla.it/corpus/conversations/PBB019.html;https://search.corpuskiparla.it/corpus/conversations/PBB019_jefferson.html;21-25;F;;stud;;;piemonte;laurea in corso;2;intervista semistrutturata;la mia il mio concetto di abitare anche in un posto // beh sicuramente vuol dire che c''è appunto un legame affettivo forte;immagino;perchè anche quando hai avuto la possiiblità di spostarti sei rimasta comunque qua in zona per scelta? // sì // perchè è;;;;;1;;;1;;;;;;;;;;;;;;;;1;;;;;;1;;
PBB019;#1512478;doc#207;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB019&begin=1025530&end=1030840;1025530;1030840;BOR009;PBB019;00:30:45;;https://search.corpuskiparla.it/corpus/conversations/PBB019.html;https://search.corpuskiparla.it/corpus/conversations/PBB019_jefferson.html;21-25;F;;stud;;;piemonte;laurea in corso;2;intervista semistrutturata;// forse mh in via indipendenza li ho visti? // che appunto per quello sapevo le date // mh // però sostanzialmente;immagino;che sia un festival cinematografico di biografie? // sì // eh io proprio // è cominciato così // mh // ed è stato una;1;;credo che sia un festival cinematografico di biografie?;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;
PBB019;#1513372;doc#207;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB019&begin=1355400&end=1359020;1355400;1359020;BOR009;PBB019;00:30:45;;https://search.corpuskiparla.it/corpus/conversations/PBB019.html;https://search.corpuskiparla.it/corpus/conversations/PBB019_jefferson.html;21-25;F;;stud;;;piemonte;laurea in corso;2;intervista semistrutturata;bella è quello che preferisco io di questo lavoro è quando si fanno gli incontri stampa con i registi // che sono registi;immagino;non super conosciuti // mh // o c''è anche gente proprio di rilievo? // stavo pensando a dei registi conosciuti;;;;;1;;;1;;;;;;;;;;;;;;;;;1;;;1;;1;;
PBB019;#1513703;doc#207;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB019&begin=1464910&end=1469030;1464910;1469030;BOR009;PBB019;00:30:45;;https://search.corpuskiparla.it/corpus/conversations/PBB019.html;https://search.corpuskiparla.it/corpus/conversations/PBB019_jefferson.html;21-25;F;;stud;;;piemonte;laurea in corso;2;intervista semistrutturata;// // sì cioè quando cominciano a romper le balle seriame~ // però mi mi piace ecco // certo // bello però ma mh;immagino;che col lockdown non siete riusciti a fare // nulla cioè è stato sospeso per un po'' il biografilm perchè c''è tutti gli anni;1;;;suppongo che col lockdown (…);;;;;;;;;;;;;;;;;;;;;;;;;;0;;
PBB019;#1514468;doc#207;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB019&begin=1729593&end=1736334;1729593;1736334;BOR009;PBB019;00:30:45;;https://search.corpuskiparla.it/corpus/conversations/PBB019.html;https://search.corpuskiparla.it/corpus/conversations/PBB019_jefferson.html;21-25;F;;stud;;;piemonte;laurea in corso;2;intervista semistrutturata;un suicidio // sì ce la fanno solo mio fratello e mia sorella e io quindi non ho la bicicletta // quindi // eh perchè mi;immagino;vivere a bologna senza macchina secondo me è l''ideale cioè io penso che non si posso vivere con la macchina a bologna // io;1;penso a vivere a Bologna senza macchina;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;non sono sicura che sia verbo proposizionale;
BOD2009;#1534959;doc#213;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOD2009&begin=388327&end=389578;388327;389578;BO056;BOD2009;00:23:42;;https://search.corpuskiparla.it/corpus/conversations/BOD2009.html;https://search.corpuskiparla.it/corpus/conversations/BOD2009_jefferson.html;21-25;M;;stud;;;emilia-romagna;laurea in corso;2;intervista semistrutturata;ai miei fratelli // mh mh // xx dopo anni che // sì // e quindi rompono però adesso non li sopporto più cioè loro // ah lo;immagino;sì // e quindi // già allora l'' altro giorno // ho portato via la caxx // ma loro semmai andassero a vivere a bologna come;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;
BOD2009;#1535971;doc#213;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOD2009&begin=600785&end=606141;600785;606141;BO056;BOD2009;00:23:42;;https://search.corpuskiparla.it/corpus/conversations/BOD2009.html;https://search.corpuskiparla.it/corpus/conversations/BOD2009_jefferson.html;21-25;M;;stud;;;emilia-romagna;laurea in corso;2;intervista semistrutturata;// merda ma ma scusa un attimo ma quindi quando tu ascolti tutti i nostri audio nel gruppo li sentono anche i tuoi fratelli;immagino;se sei in camera // no // no? // no no se ci son'' loro le ascolto o nel~ nelle orecchie o nel // mh mh // ah sì? ma va // nelle;;;;;1;;;1;;;;;;;;;;;;;;;;1;;;;;;1;;
BOD2009;#1538279;doc#213;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOD2009&begin=1125728&end=1128957;1125728;1128957;BO056;BOD2009;00:23:42;;https://search.corpuskiparla.it/corpus/conversations/BOD2009.html;https://search.corpuskiparla.it/corpus/conversations/BOD2009_jefferson.html;21-25;M;;stud;;;emilia-romagna;laurea in corso;2;intervista semistrutturata;un appartamento per studenti // cioè quel~ // neanche la nostra // xxxx // per bazze infatti l'' avete presa anche voi?;immagino;ah no // no no no no no no no l'' abbiam'' trovata per culo // no no no noi proprio per bazze perché proprio la sorella di questo;;;;;1;1;;1;;;;1;;;;;;;;;;;;;;;;;;1;;
KPS022;#1556063;doc#216;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS022&begin=356810&end=357452;356810;357452;PKP125;KPS022;00:47:01;;https://search.corpuskiparla.it/corpus/conversations/KPS022.html;https://search.corpuskiparla.it/corpus/conversations/KPS022_jefferson.html;26-30;M;;stud;;;campania;laurea in corso;3;pasto;non mi sono fatta tanto male // non sembrava ma poi con il tempo m''ha iniziato a far male assai eh // x // poi tum //;immagino;// a un certo punto l''ho trovata seduta sul~ sull''arco della vetrina // che faceva // x // amo'' secondo me // mi fa un poco;;;;;1;;;;;1;;;;;;;;;;;;;;;;;;;;0;;
TOD1017;#1572674;doc#218;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOD1017&begin=3764661&end=3768832;3764661;3768832;TO077;TOD1017;01:41:25;;https://search.corpuskiparla.it/corpus/conversations/TOD1017.html;https://search.corpuskiparla.it/corpus/conversations/TOD1017_jefferson.html;61-65;M;;intell;;;piemonte;phd;1;lezione;// eh con i i leader liberali e con lo stesso re // diciamo tant'' è vero che mussolini // notoriamente questo direi;immagino;lo sappiate tutti // la marcia su roma l'' ha seguita da milano // ehm perché aveva anche lui come usa dire il piano bi // il;1;;credo lo sappiate tutti;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;
PBC011;#1579772;doc#219;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC011&begin=856221&end=857442;856221;857442;BOR008;PBC011;01:16:04;;https://search.corpuskiparla.it/corpus/conversations/PBC011.html;https://search.corpuskiparla.it/corpus/conversations/PBC011_jefferson.html;16-20;F;;stud;;;sardegna;laurea in corso;2;intervista semistrutturata;di camoscio col tacchettino // sì // per cui il cappotto arrivava alle~ cioè era veramente devastante il freddo //;immagino;// per cui // infatti quando adesso dicono è freddo ma veramente infatti avevi mh // se poi consideri // freddo per freddo;;;;;1;;;1;;;;;;;;;;;;;;;;1;;;;;;1;;
PBB031;#1622152;doc#224;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB031&begin=872100&end=872893;872100;872893;BOR031;PBB031;00:49:58;;https://search.corpuskiparla.it/corpus/conversations/PBB031.html;https://search.corpuskiparla.it/corpus/conversations/PBB031_jefferson.html;21-25;M;;stud;;;emilia-romagna;laurea in corso;3;intervista semistrutturata;mangiare deve e e andare a bologna in xx e poi tornare indietro mh // e andare a bologna // sì // diventa lunga // sì sì beh;immagino;// sì per noi è un po'' difficoltoso // è già abbastanza se non ci vai il fine settimana // eh no infatti // no però sì // lì è;;;;;1;1;;;;1;;;;;;;;;;;;;;;;;;;;0;;
PBB031;#1623513;doc#224;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB031&begin=1274620&end=1275600;1274620;1275600;BOR031;PBB031;00:49:58;;https://search.corpuskiparla.it/corpus/conversations/PBB031.html;https://search.corpuskiparla.it/corpus/conversations/PBB031_jefferson.html;21-25;M;;stud;;;emilia-romagna;laurea in corso;3;intervista semistrutturata;cosa // ven~ sì venticinque anni fa ci ha meravigliato molti~ perché // a new york era pieno di clochard okay? // eh si;immagino;// sì sì sì // eh e pe~ io mi re~ ri~ mi son resa conto che // io rimasi così perché dico ma eh perché da noi non si vedevano //;;;;;1;1;;;;1;;;;;;;;;;;;;;;;;;;;0;;
PBA018;#1648418;doc#229;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA018&begin=768376&end=769670;768376;769670;BOR022;PBA018;00:35:01;;https://search.corpuskiparla.it/corpus/conversations/PBA018.html;https://search.corpuskiparla.it/corpus/conversations/PBA018_jefferson.html;21-25;F;;stud;;;marche;laurea in corso;2;intervista semistrutturata;cioè // io che non voglio far sto lavoro nella vita // che non mi sento // di prenderlo seriamente son contento // beh sì;immagino;sia // sì cioè per me è proprio l''ideale // cioè me a me non frega un cazzo di fare il giardiniere per bene imparare il;1;penso sia si cioè (…);;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;
BOD2017;#1652382;doc#230;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOD2017&begin=161713&end=163013;161713;163013;BO121;BOD2017;00:25:10;;https://search.corpuskiparla.it/corpus/conversations/BOD2017.html;https://search.corpuskiparla.it/corpus/conversations/BOD2017_jefferson.html;21-25;M;;stud;;;abruzzo;laurea in corso;2;intervista semistrutturata;dici di fare // poi si vedrà // magari // un'' esperienza all'' estero e poi // comunque ti immagini di tornare a bologna? //;immagino;di tornare a bologna // ma allo stesso tempo so che quel ritorno a bologna non sarà eterno nel senso che // eh // covo dentro;1;;credo di tornare a Bologna;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;
BOA1012;#1663102;doc#232;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA1012&begin=158120&end=159480;158120;159480;BO042;BOA1012;00:03:35;;https://search.corpuskiparla.it/corpus/conversations/BOA1012.html;https://search.corpuskiparla.it/corpus/conversations/BOA1012_jefferson.html;21-25;F;;stud;;;veneto;laurea in corso;2;ricevimento studenti;io mi registro // e c~ tra le prime dieci persone sono il primo giorno sono il dodici all'' orale // sì // il dodici // e // lei;immagino;che // faccia lo scritto il dieci // allora guardi mi prendo un appunto proprio per evitare che sia ci sia una coincidenza;1;;;suppongo che faccia lo scritto il dieci;;;;;;;;;;;;;;;;;;;;;;;;;;0;;
PBC007;#1715335;doc#239;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC007&begin=3434284&end=3435140;3434284;3435140;BOR005;PBC007;01:02:55;;https://search.corpuskiparla.it/corpus/conversations/PBC007.html;https://search.corpuskiparla.it/corpus/conversations/PBC007_jefferson.html;21-25;M;;stud;;;marche;laurea in corso;2;intervista semistrutturata;perchè neanche i polacchi ti dicevano dov''era anche quello // una certa riluttanza // di farti di farti vedere le cose //;immagino;// ma quando quando siamo andati ad aushwitz che abbiam visto che si sentiva perfino // si sentiva perfino ancora;;;;;1;1;;;;1;;;;;;;;;;;;;;;;;;;;0;;
BOA3001;#1719027;doc#240;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA3001&begin=969201&end=970353;969201;970353;BO002;BOA3001;01:08:22;;https://search.corpuskiparla.it/corpus/conversations/BOA3001.html;https://search.corpuskiparla.it/corpus/conversations/BOA3001_jefferson.html;21-25;F;;stud;;;toscana;laurea in corso;2;conversazione libera;primo ragazzo? // il suo primo ragazzo quello nero sì // che carini // sìno lui sì e poi madonna com'' era fisicato? // me lo;immagino;// il fisicato proprio all''ennesima potenza // altissimo muscolosissimo quei capelli tutte le treccine // beh oddio;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;
KPS008;#1774515;doc#248;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS008&begin=1589837&end=1590690;1589837;1590690;PKP040;KPS008;00:29:53;;https://search.corpuskiparla.it/corpus/conversations/KPS008.html;https://search.corpuskiparla.it/corpus/conversations/KPS008_jefferson.html;51-55;F;;uff;;;estero;laurea;3;pasto;l''avessi visto qua // eh // // no l''hanno tolta quand''era magro // ho sentito la turca // che dice? // che si è presa paura //;immagino;// chi? smirne? // a smirne sta // laura antonelli gira in rete una poesia attribuita a xxx // l''ho visto // regole per non;;;;;1;;;;1;;;;;;;;;;;;;;;1;;;;;;1;;
PTB008;#1781154;doc#250;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTB008&begin=1235585&end=1237542;1235585;1237542;TOR005;PTB008;00:25:20;;https://search.corpuskiparla.it/corpus/conversations/PTB008.html;https://search.corpuskiparla.it/corpus/conversations/PTB008_jefferson.html;31-35;M;;stud;;;abruzzo;laurea in corso;3;intervista semistrutturata;come dire la // la massiccia immigrazione // mh cioè come dire // il eh // il cambiamento no della città di torino // eh //;immagino;che quando lei era più piccolina // eravate solo piemontesi torinesi insomma la fiat ancora non era così grande // ah sì;1;;credo che quando lei era più piccolina (…);;;;;;;;;;;;;;;;;;;;;;;;;;;0;;
BOD2019;#1809660;doc#255;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOD2019&begin=720955&end=722553;720955;722553;BO122;BOD2019;00:32:02;;https://search.corpuskiparla.it/corpus/conversations/BOD2019.html;https://search.corpuskiparla.it/corpus/conversations/BOD2019_jefferson.html;21-25;M;;stud;;;umbria;laurea in corso;2;intervista semistrutturata;// magari come te la immagini? // cioè sia come zona che proprio come casa che come coinquilini // allora guarda me la;immagino;// sicuramente appunto dicevamo con // con una // con una singola // okay // un modello che ho visto che m'' è parecchio;1;la penso sicuramente (…);;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;
BOD2019;#1812629;doc#255;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOD2019&begin=1602566&end=1605413;1602566;1605413;BO119;BOD2019;00:32:02;;https://search.corpuskiparla.it/corpus/conversations/BOD2019.html;https://search.corpuskiparla.it/corpus/conversations/BOD2019_jefferson.html;21-25;F;;stud;;;umbria;laurea in corso;2;intervista semistrutturata;c'' hai mai avuto camera con tua sorella? // no la camera non è sempre stata questa // ah eh infatti // eh io sto qua dal // me;immagino;tipo te a dieci anni qua dentro // no // tipo principino // madonna // esatto sì no // fino al primo superiore // so stato in;1;penso tipo a te a dieci anni qua dentro;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;
BOD2019;#1813177;doc#255;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOD2019&begin=1759207&end=1762293;1759207;1762293;BO122;BOD2019;00:32:02;;https://search.corpuskiparla.it/corpus/conversations/BOD2019.html;https://search.corpuskiparla.it/corpus/conversations/BOD2019_jefferson.html;21-25;M;;stud;;;umbria;laurea in corso;2;intervista semistrutturata;una tua vita // sì // dove e come te la immagini // eh questa è una bellissima domanda // non te la immagini // cioè me la;immagino;e boh eh // prende un po'' spunto da cose che ho visto in case di altri e mi piacciono // e anche prende spunto anche dalla mia;1;cioè la penso;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;
PTB023;#1817431;doc#256;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTB023&begin=1268743&end=1271342;1268743;1271342;TOR007;PTB023;00:47:59;;https://search.corpuskiparla.it/corpus/conversations/PTB023.html;https://search.corpuskiparla.it/corpus/conversations/PTB023_jefferson.html;21-25;F;;stud;;;lombardia;laurea in corso;2;intervista semistrutturata;che ventiquattro anni // è stato un anno cruciale per questo motivo // no tante // ogni anno è stato abbastanza cruciale;immagino;// ma io vedi mi alzo al mattino e penso // che sarà una bella giornata // mh // e se non è una bella giornata penso che domani;;;;;1;;;1;;;;1;;;;;;;;;;;;;1;;;;;1;;
BOD1003;#1852918;doc#263;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOD1003&begin=976548&end=980756;976548;980756;BO092;BOD1003;01:24:11;;https://search.corpuskiparla.it/corpus/conversations/BOD1003.html;https://search.corpuskiparla.it/corpus/conversations/BOD1003_jefferson.html;61-65;M;;intell;;;emilia-romagna;phd;1;lezione;per ogni tesserina diventerebbe un infinito accodato x // allora il ragionamento è // io non uso le tesserine //;immagino;che siano infinite tesserine vediam se la matematica mi aiuta // cioè io definisco una funzione // basta che questa;1;;;suppongo che siano infinite tesserine;;;;;;;;;;;;;;;;;;;;;;;;;;0;;
KPS003;#1868158;doc#265;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS003&begin=1317893&end=1325330;1317893;1325330;PKP135;KPS003;00:37:28;;https://search.corpuskiparla.it/corpus/conversations/KPS003.html;https://search.corpuskiparla.it/corpus/conversations/KPS003_jefferson.html;21-25;F;;intell;;;abruzzo;dip_lic;2;pasto;fa pensare che se // no lei sì ha accettato lei è consapevole di quello però // per quello ti dico dato che è consapevole io;immagino;che abbiano avuto un discorso della serie cioè come stiamo impostando questa cosa quindi mo // forse // a lei lei un po'' a;1;;credo che abbiano avuto un discorso della serie (…);;;;;;;;;;;;;;;;;;;;;;;;;;;0;;
KPS003;#1868499;doc#265;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS003&begin=1418590&end=1422050;1418590;1422050;PKP135;KPS003;00:37:28;;https://search.corpuskiparla.it/corpus/conversations/KPS003.html;https://search.corpuskiparla.it/corpus/conversations/KPS003_jefferson.html;21-25;F;;intell;;;abruzzo;dip_lic;2;pasto;ma ehm // basta così ti piace // papà la vuoi? // eh questo // cioè finchè le con~ non le condizioni però finchè uno è xx //;immagino;ne abbia parlato ehm la situazione è questa cioè // eh però capito lei // vallo a mettere qua sul divanetto // no per carità;1;penso ne abbia parlato;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;
TOD2016;#1877635;doc#267;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOD2016&begin=752497&end=758973;752497;758973;TO071;TOD2016;00:30:39;;https://search.corpuskiparla.it/corpus/conversations/TOD2016.html;https://search.corpuskiparla.it/corpus/conversations/TOD2016_jefferson.html;31-35;M;;stud;;;abruzzo;laurea in corso;2;intervista semistrutturata;infernale // e rischiare di venire investita // mhmh // praticamente // e invece qui no // ehm // mettendole mh cioèá;immagino;che tu abbia visitato tornino ehm milano no più di una qualche volta // sì non sono un esperta perché conosco proprio la;1;;;suppongo che tu abbia visitato torino (…);;;;;;;;;;;;;;;;;;;;;;;;;;0;;
TOD2016;#1878217;doc#267;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOD2016&begin=929090&end=931294;929090;931294;TO071;TOD2016;00:30:39;;https://search.corpuskiparla.it/corpus/conversations/TOD2016.html;https://search.corpuskiparla.it/corpus/conversations/TOD2016_jefferson.html;31-35;M;;stud;;;abruzzo;laurea in corso;2;intervista semistrutturata;abbiamo parlato della città parliamo dell'' università parliamo a questo punto // sì // tu sei qui da un anno // sei // eh;immagino;che qualche corso l'' avrai seguito // sì // no? // non ti chiedo degli esami non ti preoccupare // // eh vabbè anche perché;1;penso che qualche corso l'avrai seguito;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;
PBB030;#1887444;doc#268;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB030&begin=1751327&end=1752199;1751327;1752199;BOI102;PBB030;01:00:51;;https://search.corpuskiparla.it/corpus/conversations/PBB030.html;https://search.corpuskiparla.it/corpus/conversations/PBB030_jefferson.html;31-35;F;;intell;;;emilia-romagna;laurea;3;intervista semistrutturata;ma beautiful de che // // // che ridere // no è vero // eh // ah io che ci ho fatto l''infanzia perchè essendo lì // mhmh // eh;immagino;// ma è strano perchè invece io di modena eh // modena e bologna penso tutti si trasferiscono a rimini d''estate è proprio;;;;;1;1;;;;1;;;;;;;;;;;;;;;;;;;;0;;
PBB030;#1887670;doc#268;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB030&begin=1807368&end=1808152;1807368;1808152;BOR025;PBB030;01:00:51;;https://search.corpuskiparla.it/corpus/conversations/PBB030.html;https://search.corpuskiparla.it/corpus/conversations/PBB030_jefferson.html;21-25;F;;stud;;;emilia-romagna;laurea in corso;3;intervista semistrutturata;mi chiudo in ospedale e bona lì // e però se scendo giù ad agosto // eh cioè per me è peggio perchè non mi godo casa zero // eh;immagino;// mhmh // nulla // cioè a me piace // non so se l''avete capito non mi piace la gente molto cioè nonostante // abbia scelto di;;;;;1;1;;;;1;;;;;;;;;;;;;;;;;;;;0;;
PBB030;#1893285;doc#268;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB030&begin=3277414&end=3279839;3277414;3279839;BOR035;PBB030;01:00:51;;https://search.corpuskiparla.it/corpus/conversations/PBB030.html;https://search.corpuskiparla.it/corpus/conversations/PBB030_jefferson.html;21-25;F;;stud;;;sicilia;laurea in corso;3;intervista semistrutturata;chi se ne può andare se ne vada perchè è inagibile tutto // oddio // e dopo come hai fatto // eh // eh // eh // oddio // cioè io;immagino;i ra~ i ragazzi fuorisede che abitano in studentato // madonna davvero che panico cioè non // eh mh niente poi tanto;1;penso ai ragazzi fuorisede che abitano in studentato;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;
TOD2014;#1896904;doc#269;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOD2014&begin=623733&end=626256;623733;626256;TO071;TOD2014;00:27:40;;https://search.corpuskiparla.it/corpus/conversations/TOD2014.html;https://search.corpuskiparla.it/corpus/conversations/TOD2014_jefferson.html;31-35;M;;stud;;;abruzzo;laurea in corso;3;intervista semistrutturata;// da un po'' anche // la casa delle superiori raccontatemi quando facevate le superiori dove stavate più o meno // che;immagino;sia quella della famiglia suppongo ditemi voi // ritorniamo a nicole ritorniamo // e io periodo di scuola nelle marche;1;;;suppongo sia quella della famiglia;;;;;;;;;;;;;;;;;;;;;;;;;;0;;
KPC004;#1968520;doc#281;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPC004&begin=1375848&end=1378408;1375848;1378408;PKP028;KPC004;00:26:41;;https://search.corpuskiparla.it/corpus/conversations/KPC004.html;https://search.corpuskiparla.it/corpus/conversations/KPC004_jefferson.html;26-30;F;;stud;;;lazio;laurea in corso;2;pasto;non ne vale la pena // mhmh mh mh // comunque si sta muovendo per tempo alessandra col costume manca un botto // mhmh // è che;immagino;che non ci voglia spendere neanche tanto ve''? // ehm // sì non tantissimo // però vuole mh // cioè dice che non li stanno;1;;è che credo non ci voglia spendere neanche tanto ve?;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;
PBA005;#1971268;doc#282;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA005&begin=797632&end=800294;797632;800294;BOR019;PBA005;00:34:07;;https://search.corpuskiparla.it/corpus/conversations/PBA005.html;https://search.corpuskiparla.it/corpus/conversations/PBA005_jefferson.html;21-25;F;;stud;;;emilia-romagna;laurea in corso;2;intervista semistrutturata;come hai detto te doc // perché ti spiego perché mh a // ci sono tanti fuori sede qua a bologna // non solo giovani ormai;immagino;// e quindi quando incontri proprio il bolognese doc e // è pazzesco // ma sicuramente ci sono molti più d~ bolognesi di;;;;;1;;;1;;;;1;;;;;;;;;;;;1;;;;;;1;;
