corpus	conv_id	token_id	token_span	speaker_id	audio	type	duration	participants-number	participants-relationship	moderator	topic	year	collection-point	occupation	gender	school-region	age-range	SegnDisc	Func:Interazionale	Func:Metatestuale	Func:Cognitiva	left	form	right
ParlaTO	PTD010	215-0	215-0	TOI064	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTD010&begin=322157&end=326540	semistructured-interview	00:59:08	3	asymmetric	yes	fixed	2019	TO	2-Professionals	M	_	41-45	yes	_	_	Modulazione del grado di confidenza	alla popolazione di torino // qui~ eh quindi quella quella parte lì è cambiata parecchio cioè prima era // mh mh // mh //	direi	più s~ anche quella molto più residenz~ molto più residenziale più vicina al centro quindi magari // diciamo un pochino
ParlaTO	PTD010	2462-3	2462-3	TOI065	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTD010&begin=3464174&end=3467776	semistructured-interview	00:59:08	3	asymmetric	yes	fixed	2019	TO	2-Professionals	F	_	36-40	no	_	_	_	quella quella voglia di investire // invece secondo me // è bellissimo e la e anche la qualità della vita è // medio alta io	direi	sinceramente non c''è un altro posto in cui credo potrei stare // no esatto cioè vi vedreste mai a vivere in un altro posto?
KIP	TOD1017	317-0	317-0	TO077	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOD1017&begin=1345468&end=1346626	lecture	01:41:25	1	asymmetric	no	fixed	2019	TO	2-Professionals	M	piemonte	61-65	yes	_	_	Approssimazione	con un sistema eh proporzionale puro // e che diedero un un risultato che fu veramente una specie di pietra tombale //	direi	su // tutte le fantasie e le eh // aspira~ vaghe aspirazioni di // fare della guerra quell'' elemento di // rinnovamento
KIP	TOD1017	904-2	904-2	TO077	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOD1017&begin=3764661&end=3768832	lecture	01:41:25	1	asymmetric	no	fixed	2019	TO	2-Professionals	M	piemonte	61-65	yes	_	_	Modulazione del grado di confidenza	trattativa // eh con i i leader liberali e con lo stesso re // diciamo tant'' è vero che mussolini // notoriamente questo	direi	immagino lo sappiate tutti // la marcia su roma l'' ha seguita da milano // ehm perché aveva anche lui come usa dire il piano
KIP	TOD1017	908-5	908-5	TO077	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOD1017&begin=3782956&end=3786842	lecture	01:41:25	1	asymmetric	no	fixed	2019	TO	2-Professionals	M	piemonte	61-65	no	_	_	_	dire il piano bi // il piano bi era quello di scappare in svizzera se le cose andavano male // cioè vuoi fargliene un torto?	direi	proprio di no se uno deve fare // il colpo di x si prepara il il piano bi // diciamo ma a parte gli scherzi le cose sono andate
KIP	TOD1017	1449-0	1449-0	TO077	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOD1017&begin=6051839&end=6054617	lecture	01:41:25	1	asymmetric	no	fixed	2019	TO	2-Professionals	M	piemonte	61-65	no	_	_	_	già capito l'' ho già detto prima è che // tenendo presenti tutte le complessità e le contradditorietà di quella cosa //	direi	che l'' orientamento // del governo mussolini fosse inequivoco ci sono degli esempi che ho citato // provvedimenti
ParlaBO	PBC002	31-0	31-0	BOI008	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC002&begin=49770&end=50139	semistructured-interview	00:32:19	3	asymmetric	yes	fixed	2021	BO	3-Technicians	M	_	76-80	yes	_	_	Modulazione del grado di confidenza	cambiato // beh è cambiata molto in bene perchè si è sviluppata // ci son molte molti insediamenti di di cittadini //	direi	// migliorato // è una zona molto a posto // un quartiere nuovo // mhmh // nuovo // nuovo degli anni settanta // ah beh // e
ParlaBO	PBC002	91-1	91-1	BOI007	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC002&begin=140920&end=146240	semistructured-interview	00:32:19	3	asymmetric	yes	fixed	2021	BO	3-Technicians	F	_	71-75	no	_	_	_	studenti perchè // ci sono famiglie // per le famiglie // ah ah okay quindi sempre di qua no fuorisede // sempre di qua // eh	direi	che quasi in totale a parte un appartamento sono tutti proprietari // ah okay okay // ah okay // noi siamo noi poi nella
ParlaBO	PBC002	530-1	530-1	BOI007	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC002&begin=1087650&end=1091180	semistructured-interview	00:32:19	3	asymmetric	yes	fixed	2021	BO	3-Technicians	F	_	71-75	no	_	_	_	di bologna // che // in cui portereste un vostro amico il vostro posto del cuore a cui siete più legati in assoluto // io	direi	il centro storico sicuramente piazza maggiore // e anche lo stadio // anche lo stadio // ci sono andato // cinquant''anni
ParlaBO	PBB024	505-19	505-19	BOI091	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB024&begin=1556207&end=1564669	semistructured-interview	00:37:15	2	asymmetric	yes	fixed	2023	BO	4-Clerical-Workers	F	_	46-50	no	_	_	_	persona ehm // che non ama tanto i cambiamenti quindi la paura di affrontare un cambiamento del genere così grande eh ti	direi	no // poi è chiaro che eh se c''è la necessità come al @nomeluogo un po'' sai non è che // cioè per carità niente di male a
ParlaBO	PBB024	557-3	557-3	BOI091	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB024&begin=1745595&end=1753274	semistructured-interview	00:37:15	2	asymmetric	yes	fixed	2023	BO	4-Clerical-Workers	F	_	46-50	no	_	_	_	che giocavano che tiravano pallonate assurde mi sono un po'' spaventata e non sono più tornata // eh // basta quindi ti	direi	so~ ti dico softball pallamano e calcetto a livello proprio sportivo nelle varie società // poi adesso che sono un po''
ParlaBO	PBB024	686-12	686-12	BOI091	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB024&begin=2175131&end=2180154	semistructured-interview	00:37:15	2	asymmetric	yes	fixed	2023	BO	4-Clerical-Workers	F	_	46-50	yes	_	_	Modulazione del grado di confidenza	come adesso che la vedi tutte dove vuoi e quindi andavi // adesso stai comodo sul divano col tuo plaid te la guardi quindi	direi	adesso come adesso a casa // va bene // poi magari ogni tanto andare allo stadio è sempre bello eh perché // d''accordo //
KIP	BOD2019	356-0	356-0	BO122	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOD2019&begin=861686&end=862720	semistructured-interview	00:32:02	2	symmetric	yes	fixed	2018	BO	0-Students	M	umbria	21-25	no	_	_	_	e me so più o meno stabilizzato sulla quindicina di giorni più o meno // che xxx me fermavo a bologna // e quindi ecco //	direi	che è questo // eh living room comune stanza singola più al centro di modo che posso vivere un po'' // la città magari anche
KIP	BOD2019	501-1	501-1	BO122	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOD2019&begin=1238280&end=1239146	semistructured-interview	00:32:02	2	symmetric	yes	fixed	2018	BO	0-Students	M	umbria	21-25	no	_	_	_	e invece // un po'' magari il rapporto con *nomepaese o con la famiglia tua è cambiato da quando sei andato a bologna? // beh	direi	proprio de sì // anche parecchio // è una cosa che non puoi mh // non puoi fare a meno di notare poi // ma soprattutto col
KIP	BOD2019	797-2	797-2	BO119	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOD2019&begin=1957311&end=1959974	semistructured-interview	00:32:02	2	symmetric	yes	fixed	2018	BO	0-Students	F	umbria	21-25	no	_	_	_	// che son quelli quando tutto sarà finito // li passerei molto volentieri qua // sei fermo certo // esatto // sì // ma io	direi	che possiamo anche così almeno vado // yes // okay mi piacerebbe // non mi ricordo mica come è il suo nome // è mario rossi //
ParlaBO	PBC022	24-1	24-1	BOI055	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC022&begin=58207&end=60262	semistructured-interview	00:36:38	2	asymmetric	yes	fixed	2022	BO	0-Retired	F	_	76-80	no	_	_	_	andavi in treno giù a bologna? // andavo in treno prendevo l''autobus e tutto quanto sì // e com''era il treno al tempo // beh	direi	che funzionava molto bene // funzionava bene // mh sì sì erano in orario // senti un po'' però te non è che sei proprio
ParlaBO	PBC022	902-0	902-0	BOR014	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC022&begin=2188660&end=2189660	semistructured-interview	00:36:38	2	asymmetric	yes	fixed	2022	BO	0-Students	F	_	21-25	no	_	_	_	// noi c''è xx se cia~ ciacaremo in dialet // ah // mh // penso anch''io nonna // mh // bene senti // allora // posso andare? //	direi	che puoi andare // è ritornato tuo padre? // mio pa~? // tuo nonno? // mio nonno è di là // adesso vado a farmi fare un caffè //
ParlaBO	PBC020	40-4	40-4	BOI047	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC020&begin=153681&end=162780	semistructured-interview	00:50:27	3	asymmetric	yes	fixed	2022	BO	0-Retired	M	_	71-75	yes	_	Filler	_	il tratto che va da piazza dell''unità fino al ponte sulla ferrovia è stato chiamato via matteotti // eh con gli anni	direi	s~ da quello che so con gli anni settanta ottanta // eh molte delle attività industriali artigianali eh eh sono o fallite
ParlaBO	PBC020	98-2	98-2	BOR006	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC020&begin=468946&end=472181	semistructured-interview	00:50:27	3	asymmetric	yes	fixed	2022	BO	0-Students	M	_	21-25	no	_	_	_	lavoravo fra l''altro // per cui ho questa mia impostazione // mh // su più sul piano politico che per il resto // no allora	direi	che possiamo parlare più del lato politico // ma anche anche roberto eh se è per quello che // ma non // forse dal punto di
ParlaBO	PBC020	223-4	223-4	BOI047	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC020&begin=1056524&end=1059061	semistructured-interview	00:50:27	3	asymmetric	yes	fixed	2022	BO	0-Retired	M	_	71-75	no	_	_	_	eh ha contribuito a mantenere forte l''identità di sinistra eh della città? // rispetto ad altre realtà // a lume di naso	direi	che è rilevante la cosa // anzi sì direi che è rilevante proprio // non c''erano con~ da questo punto di vista non è che abbia
ParlaBO	PBC020	224-3	224-3	BOI047	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC020&begin=1061549&end=1063688	semistructured-interview	00:50:27	3	asymmetric	yes	fixed	2022	BO	0-Retired	M	_	71-75	no	_	_	_	di sinistra eh della città? // rispetto ad altre realtà // a lume di naso direi che è rilevante la cosa // anzi sì	direi	che è rilevante proprio // non c''erano con~ da questo punto di vista non è che abbia influito sul tessuto politico e
ParlaTO	PTD011	33-0	33-0	TOI066	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTD011&begin=29347&end=29898	semistructured-interview	00:27:23	2	asymmetric	yes	fixed	2019	TO	2-Professionals	F	_	36-40	no	_	_	_	// tu invece sei nata qui // tu e tuo fratello siete nati qui // sì sì // sì // ti posso dare del tu vero? // eh certo // xxx //	direi	di sì // xxx // direi di sì // tu sei nata qui? // sì sì // sono nata qui // ehm // come s~ sei // hai sempre vissuto in barriera
ParlaTO	PTD011	35-0	35-0	TOI066	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTD011&begin=30825&end=31305	semistructured-interview	00:27:23	2	asymmetric	yes	fixed	2019	TO	2-Professionals	F	_	36-40	no	_	_	_	nata qui // tu e tuo fratello siete nati qui // sì sì // sì // ti posso dare del tu vero? // eh certo // xxx // direi di sì // xxx //	direi	di sì // tu sei nata qui? // sì sì // sono nata qui // ehm // come s~ sei // hai sempre vissuto in barriera perché // sei
