corpus	conv_id	token_id	token_span	speaker_id	audio	type	duration	participants-number	participants-relationship	moderator	topic	year	collection-point	occupation	gender	school-region	age-range	SegnDisc	Func:Interazionale	Func:Metatestuale	Func:Cognitiva	left	form	right
KIPasti	KPC006	195-2	195-2	PKP066	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPC006&begin=439812&end=441732	free-conversation	00:32:57	2	symmetric	no	free	2021	AN	0-Retired	F	_	76-80	yes	Marcatura della conoscenza condivisa	_	_	// per il // e dopo lo metto a congela'' // tutto quello // o che c''ha se indurisce // mh // allora lo levo tutto // e // e dopo	sai	il brodo rimane // quando lo // dove // lì il tè // no // mh allora // eh // no no io solo limone // mhmh // madonna sti cani // ma i
ParlaTO	PTA015	301-15	301-15	TOR006	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTA015&begin=700690&end=707340	semistructured-interview	00:37:36	2	asymmetric	yes	fixed	2019	TO	0-Students	F	_	21-25	no	_	_	_	mi piace // // okay però tu in questo mh // questa band suoni il basso ma tu studi chitarra quindi quanti strumenti stai s~	sai	suonare tu in realtà // eh // // ma in realtà quei due // sto bene porca troia // // okay // // ehmh // eh e sì poi suonicchio un
ParlaTO	PTA015	409-8	409-8	TOR006	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTA015&begin=928456&end=930900	semistructured-interview	00:37:36	2	asymmetric	yes	fixed	2019	TO	0-Students	F	_	21-25	no	_	_	_	mai capitato di usare // diciamo questa tua // competenza // per fare delle cose sceme? // cioè nel senso tu sei un grafico	sai	fare // immagino delle cose grafiche // l''hai mai usato per fare scherzi o // ma non lo so l''ultima roba che mi viene in
ParlaTO	PTA015	594-1	594-1	TOR006	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTA015&begin=1331166&end=1333020	semistructured-interview	00:37:36	2	asymmetric	yes	fixed	2019	TO	0-Students	F	_	21-25	no	_	_	_	non lo conosco affatto // okay // non so la realtà di grugliasco vado solo ed esclusivamente per lavoro lì // e basta // non	sai	cioè n~? // non so nulla // okay // allora tu in che paese vivi? // eh chieri? // hai mai visstuto // fuori chieri? // ehmh
KIP	BOD2015	258-1	258-1	BO115	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOD2015&begin=879485&end=880876	semistructured-interview	00:22:14	2	symmetric	yes	fixed	2018	BO	0-Students	M	emilia-romagna	21-25	no	_	_	_	piccole // cose che // sì // beh un geniaccio // // e quindi inizierai ah beh ancora non hai trovato il relatore // non	sai	neanche quando inizi // no // no però spero il prima possibile francamente // beh magari inizi anche già // vabbè tanto
KIP	BOD2015	378-2	378-2	BO115	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOD2015&begin=1190826&end=1191990	semistructured-interview	00:22:14	2	symmetric	yes	fixed	2018	BO	0-Students	M	emilia-romagna	21-25	no	_	_	_	vieni // arriverò a // andiamo a fare i giri in montagna // no sì sicurametne prima mi devo laureare // giusto // come ben	sai	// // e però sì mi piacerebbe un sacco anche perchè la montagna più ci vado più mi piace // mh // è una scuola di vita la
KIPasti	KPS003	206-2	206-2	PKP010	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS003&begin=568200&end=569850	free-conversation	00:37:28	2	symmetric	no	free	2020	PE	4-Clerical-Workers	F	_	51-55	no	_	_	_	ancora tutto // eh ti dicevo ci andavo con lei all''inizio non lo so // scusa un secondo // mh // buoni? mh // gli arrosticini	sai	da dove gli arrivano? // eh infatti // mh chiediamo // cambia la foto con la patatina? // no // dai // dai io non posso fa~
KIPasti	KPS003	308-0	308-0	PKP135	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS003&begin=802550&end=803830	free-conversation	00:37:28	2	symmetric	no	free	2020	PE	2-Professionals	F	_	21-25	no	_	_	_	// mh // alla sorella // ah lei ok // e come si chiama la sorella delle gemelline // mh // giulia? // mh giu~ eh insomma //	sai	già che si chiama giulia // con hous~ // ma cioè praticamente erano due wurstel di mozzare~ di mo~ ehm di mortadella // di
KIPasti	KPS003	479-3	479-3	PKP010	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS003&begin=1158312&end=1161010	free-conversation	00:37:28	2	symmetric	no	free	2020	PE	4-Clerical-Workers	F	_	51-55	no	_	_	_	vedo una cosa un po'' poco chiara // mh // che poi l''altro giorno ho avuto // un momento di tristezza // mh // ehm anche perchè	sai	quando tu rifletti // le cazzate che hai fatto durante la vita a delle scelte mancate un po'' come l''altro giorno stava
KIPasti	KPS003	503-13	503-13	PKP010	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS003&begin=1237920&end=1247000	free-conversation	00:37:28	2	symmetric	no	free	2020	PE	4-Clerical-Workers	F	_	51-55	no	_	_	_	fatto fatto riflettevo su di me fatto tu vedi comunque // anche se così così con tuo marito cioè hai una situazione che non	sai	ancora mh definire con tuo marito e trovi di qua di là perchè comunque le tue figlie qualcuno c''hai // ti ritrovi fatto che
KIPasti	KPS003	542-12	542-12	PKP010	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS003&begin=1349890&end=1354050	free-conversation	00:37:28	2	symmetric	no	free	2020	PE	4-Clerical-Workers	F	_	51-55	no	_	_	_	// eh mh // ha detto milli sì io inizialmente // ero quella che okay // e ci sta io comunque sono una persona libera tu	sai	le condizioni // quindi ok // però un pochino forse lei sperava // che da questa sua che lei prima o poi chissà che prima o
KIPasti	KPS003	582-0	582-0	PKP010	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS003&begin=1456589&end=1463427	free-conversation	00:37:28	2	symmetric	no	free	2020	PE	4-Clerical-Workers	F	_	51-55	no	_	_	_	dire a parte che non è che nella vita uno poi deve cioè // stare per forza con una persona // eh sì lo so però lei comunque //	sai	che cos''è fa~ fabri'' che fino a una certa età fino a quando sei giovane sei ragazza okay gli piaci anche ridere così // poi
KIPasti	KPS003	800-1	800-1	PKP010	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS003&begin=2056872&end=2058381	free-conversation	00:37:28	2	symmetric	no	free	2020	PE	4-Clerical-Workers	F	_	51-55	no	_	_	_	bea beh ma anche da sola avrei preso acchiapmene cioè dove sta non si ritrova non c''è dov''è andata? // boh? non si sa // cioè	sai	quelle cose che tu // veramente // ti esce // dici ma perchè non lo posso fare? // così quelli che ti stanno assetti devi
KIPasti	KPS003	826-15	826-15	PKP010	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS003&begin=2111294&end=2117045	free-conversation	00:37:28	2	symmetric	no	free	2020	PE	4-Clerical-Workers	F	_	51-55	no	_	_	_	paghi l''ombrellone // non lo fai non ci vai // non lo fai perchè // n~ non ci vai allora se hai un''amica con la quale dici okay	sai	che facciamo oggi pomeriggio ce ne andiamo al mare okay va bene // da sola non lo fai fa~ eh federi'' // eh fabri'' n~ n~ n~ non
KIPasti	KPS003	835-4	835-4	PKP010	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS003&begin=2132908&end=2135672	free-conversation	00:37:28	2	symmetric	no	free	2020	PE	4-Clerical-Workers	F	_	51-55	yes	Marcatura della conoscenza condivisa	Esemplificazione	_	tempo per te stessa e dici vabbè vado // e quindi questo // però a volte sento proprio l''esigenza di // mh di avere affianco	sai	una persona che ti // eh con la quale mh parlare che ti capisca che abbia toni modi di fare quindi una persona che ti
ParlaBO	PBB021	96-0	96-0	BOI085	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB021&begin=309080&end=315210	semistructured-interview	00:31:13	3	asymmetric	yes	fixed	2023	BO	4-Clerical-Workers	M	_	36-40	no	_	_	_	il costo di bologna diciamo che la qualità di vita è molto alta anche la qualità di vita a livello professionale // cioé //	sai	che quelle sono le ore di punta dove non ti puoi muovere in macchina sai che bene o male i servizi pubblici funzionano // e
ParlaBO	PBB021	96-15	96-15	BOI085	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB021&begin=309080&end=315210	semistructured-interview	00:31:13	3	asymmetric	yes	fixed	2023	BO	4-Clerical-Workers	M	_	36-40	no	_	_	_	qualità di vita a livello professionale // cioé // sai che quelle sono le ore di punta dove non ti puoi muovere in macchina	sai	che bene o male i servizi pubblici funzionano // e trasporto pubblico ovviamente e al netto di e // ehm insomma di casi
ParlaBO	PBB021	199-3	199-3	BOI085	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB021&begin=702580&end=708640	semistructured-interview	00:31:13	3	asymmetric	yes	fixed	2023	BO	4-Clerical-Workers	M	_	36-40	no	_	_	_	sta parlando le cause del conflitto com''é andata la liberazione cioè // mhmh // non dico sapere i dettagli // però se non	sai	proprio niente vai a manifestare per partito preso e non ti informi quello eh~ non è bello // mhmh // e mentre invece //
KIPasti	KPS021	141-6	141-6	PKP126	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS021&begin=260880&end=262245	free-conversation	00:54:20	3	symmetric	no	free	2020	CE	0-Unemployed	M	_	26-30	no	_	_	_	fatte così buone l''altra volta // olè // sanno di zucchine effettivamente ja // mh // il problema che ha detto melanzane	sai	perché // xx // perché rosanna da quando è venuta // non ha fatto altro che chiamarle melanzane melanzane melanzane
KIPasti	KPS021	255-1	255-1	PKP126	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS021&begin=488630&end=489187	free-conversation	00:54:20	3	symmetric	no	free	2020	CE	0-Unemployed	M	_	26-30	yes	_	_	Modulazione del grado di confidenza	// io rimasi dissi ah // così tanto olio? però non dissi niente perché se no sì // vabbè se c''hai detto così // magari	sai	// #si mette a chiagne // poteva prendersela // eh amo'' ma io così lo faccio il pollo // // bah // se lo vuoi far venire buono
KIPasti	KPS021	672-12	672-12	PKP126	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS021&begin=1245073&end=1247359	free-conversation	00:54:20	3	symmetric	no	free	2020	CE	0-Unemployed	M	_	26-30	no	_	_	_	// questo sal~ // la pizza // mamma mia è vero cavolo uh // vabbè la pizza non ho conosciuto nessuno che non gli piace lo	sai	io? // ci sono // l''unica // chiara che non si mangia quella là con la mozzarella però // la pizza se la mangiava // mh // no ma
KIPasti	KPS021	819-5	819-5	PKP126	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS021&begin=1528372&end=1531738	free-conversation	00:54:20	3	symmetric	no	free	2020	CE	0-Unemployed	M	_	26-30	yes	Marcatura della conoscenza condivisa	_	_	però praticamente xxx messo // cioè tutt~ tutto il fondo della padella era pieno d''olio // io volevo mettere un filo	sai	per farli venire mezzi tra // cioè cotti nella padella unta invece // i primi sono venuti un po'' deep fried quasi // fritti
KIPasti	KPS021	914-1	914-1	PKP126	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS021&begin=1733778&end=1735496	free-conversation	00:54:20	3	symmetric	no	free	2020	CE	0-Unemployed	M	_	26-30	no	_	_	_	se vuoi possiamo anche non litigare più se vuoi me ne posso tornare a casa mia // è già l''ennesima volta che lo dici ja // lo	sai	che non è quello che voglio quindi // beh forse mi sono scocciato di stare qua? // bra forse se se tu ti sei scocciato ti
KIPasti	KPS021	980-8	980-8	PKP126	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS021&begin=1884758&end=1888033	free-conversation	00:54:20	3	symmetric	no	free	2020	CE	0-Unemployed	M	_	26-30	no	_	_	_	della figlia no // ma erano cose che poi alla fine // erano diverte~ // divertenti sì però essere chiuso in un manicomio	sai	com''è non so // cioè erano // no vabbè quella là // // no quella infatti è sconvolgente mamma mia // l''elettroshock ha
KIPasti	KPS021	1141-5	1141-5	PKP125	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS021&begin=2260917&end=2268515	free-conversation	00:54:20	3	symmetric	no	free	2020	CE	0-Students	M	_	26-30	no	_	_	_	ah perché insiste // la coccarda robe mo per la nascita del figlio // ah è vero marò quante co~ // sì ma // ma le ha chiesto lo	sai	fare ma una cosa che sinceramente molto industriale cioè era proprio un pu~ pu un peluche // sì // cioè come fai a farlo //
KIPasti	KPS021	1322-10	1322-10	PKP127	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS021&begin=2700526&end=2704213	free-conversation	00:54:20	3	symmetric	no	free	2020	CE	0-Students	F	_	26-30	no	_	_	_	// mamma mia io avrei iniziato a piangere // mamma mia che brutto // ma entrando un po'' più nel privato magari non lo	sai	nemmeno // ma mh // come cioè tuo padre e tuo zio ne hanno risentito di sto fatto della morte della sorella non solo dico a
KIPasti	KPS021	1430-15	1430-15	PKP127	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS021&begin=2992760&end=2997607	free-conversation	00:54:20	3	symmetric	no	free	2020	CE	0-Students	F	_	26-30	no	_	_	_	a farlo // beh era comunque un imprendito~ // vabbè scusa tuo zio non l''abbiamo mai visto all''opera quindi magari che ne	sai	// #amo'' mio zio è nu cas perz però // è veramente difficile credere che lui riesca con le donne // // cioè // lui la maggior
ParlaTO	PTD021	90-16	90-16	TOI012	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTD021&begin=178438&end=184069	semistructured-interview	01:31:29	4	asymmetric	yes	fixed	2019	TO	7-Plant-Operators	M	_	31-35	no	_	_	_	o meno è quello poi diciamo che un po'' devi esser predisposto // e poie le fai una volta le fa due alla terza le sai a memoria	sai	anche le buche ormai dopo tre anni so le buche per strada // mh mh // è vero quello capita anche a me // sì // eh quando lo fai
ParlaTO	PTD021	1266-7	1266-7	TOI012	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTD021&begin=2455650&end=2458899	semistructured-interview	01:31:29	4	asymmetric	yes	fixed	2019	TO	7-Plant-Operators	M	_	31-35	no	_	_	_	xxx // mh mh mh // tipo amsterdam // tipo amsterdam esatto quindi // biciclette // la macchina la prendi la sera perchè	sai	che i mezzi pubblici non ci sono // e la la ficchi in quei parcheggi a siloseh cari come il fuoco però dici almeno la u~ ce
ParlaTO	PTD021	1698-0	1698-0	???	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTD021&begin=3235902&end=3237724	semistructured-interview	01:31:29	4	asymmetric	yes	fixed	2019	TO	_	_	_	_	no	_	_	_	deleh nove // eh // via reis romoli? // ah ho capito sì sì sì sì sì // ah dove abita dove abita giulia // dove abita giulia //	sai	dove c''è l''auchan di venaria? // sì // sì // noi siamo dietro // dietro l''auchan di venaria // ah dietro ho ca~ ho capito //
ParlaTO	PTD021	2322-0	2322-0	TOR002	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTD021&begin=4417553&end=4421239	semistructured-interview	01:31:29	4	asymmetric	yes	fixed	2019	TO	2-Professionals	M	_	26-30	no	_	_	_	ovvio no? // sì // xxx // teste // no okay // feti // feti? // sì // okay // sì lui studiava qualsiasi cosa // sull''anatomia //	sai	che volevano anche chiuderlo a una certo punto per un incendio // eh è vero avevo letto // sì // sì // però grande xxx perchè
KIP	BOA3012	90-2	90-2	BO097	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA3012&begin=400526&end=403475	free-conversation	00:17:26	2	symmetric	no	free	2018	BO	0-Students	F	lombardia	21-25	no	_	_	_	freddo fa // xxxx // okay // non voglio sconvolgerti // xxx // sì sì // io spero che non si metta a nevicare di nuovo // ma lo	sai	che neanche io? perché in città non mi piace tanto // diventa subito paciugo // la neve // allora a me da guardare piace te
ParlaBO	PBB009	1173-8	1173-8	BOI028	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB009&begin=2865527&end=2870501	semistructured-interview	01:12:38	3	asymmetric	yes	fixed	2022	BO	2-Professionals	F	_	71-75	yes	Marcatura della conoscenza condivisa	_	Marcatura dell'inferenza	delle cifre // mh // esagerate però più o meno intorno // sì // ottantamila ecco bolo~ // poi c''e tutto l''indotto per cui	sai	la città cambia in misura // mh // e e poi è una città accogliente // ma fino a un certo punto // mh // // // e per quale motivo?
ParlaBO	PBB009	1340-17	1340-17	BOI028	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB009&begin=3235956&end=3243457	semistructured-interview	01:12:38	3	asymmetric	yes	fixed	2022	BO	2-Professionals	F	_	71-75	yes	_	_	Intensificazione	a bologna eh // sì // non è che adesso bologna ha un''offerta culturale adesso che è variegata in tantissimo cioè non	sai	dove arrivar prima poi // mh // mol~ tantissime cose gratuite quindi ben~ molto // però ecco quello che manca ad esempio
ParlaBO	PBB009	1629-0	1629-0	BOI027	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB009&begin=3807214&end=3811980	semistructured-interview	01:12:38	3	asymmetric	yes	fixed	2022	BO	2-Professionals	M	_	31-35	no	_	_	_	neanche tanto per una questione fisica // anche per una questione fisica // ma proprio per una questione di // ehm //	sai	di di devozione non dico neanche di fioretto nea~ mh proprio // per dare una senso al fatto che stavo lì // sì // dico io in
ParlaBO	PBB009	1665-7	1665-7	BOI028	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB009&begin=3883193&end=3892391	semistructured-interview	01:12:38	3	asymmetric	yes	fixed	2022	BO	2-Professionals	F	_	71-75	yes	Richiesta di accordo/conferma|Marcatura della conoscenza condivisa	_	_	per scontato devo dire no? perchè // sì // ci son sempre stati per me no? // e molto comodi soprattutto quando piove perchè	sai	quando sei a roma se piove ragazzo arrivi a casa che sei bagnato fradicio // sì // // sì // sì sì // è un bel un bel riparo no? ti
ParlaBO	PBB009	1696-4	1696-4	BOI028	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB009&begin=3954224&end=3958945	semistructured-interview	01:12:38	3	asymmetric	yes	fixed	2022	BO	2-Professionals	F	_	71-75	no	_	_	_	// fa il cielo non si vede // è vero // è vero // tu quando vai sotto il portico il cielo non lo vedi // sì // infatti ho detto ma	sai	che ha ragione perchè io quando voglio vedere i tramonti // se tu ti metti su via rizzoli // e vai dritto fino in fondo a san
ParlaBO	PBC002	191-0	191-0	BOI007	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC002&begin=340370&end=341860	semistructured-interview	00:32:19	3	asymmetric	yes	fixed	2021	BO	3-Technicians	F	_	71-75	yes	Presa di turno	_	_	quartiere // mhmh // e com''è cambiato negli anni // anche a livello // di città proprio in sè di persone che la vivono //	sai	adesso tutte le città // beh ci sono // ci sono tanti stranieri a dir la verità eh stranieri // mhmh // in visita due tre
ParlaBO	PBC002	587-11	587-11	BOI007	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC002&begin=1207610&end=1211840	semistructured-interview	00:32:19	3	asymmetric	yes	fixed	2021	BO	3-Technicians	F	_	71-75	no	_	_	_	da un po'' di tempo ehm vicino ai teatri vicino ai cinema // su indipendenza è la strada principale che va alla stazione lo	sai	// sì // è sempre poi piena di gente // è vero è vero // perché non passano neanche le // le macchine // mh // di~ di le m~ le
ParlaBO	PBB004	170-0	170-0	BOI013	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB004&begin=314815&end=315685	semistructured-interview	00:35:54	3	asymmetric	yes	fixed	2021	BO	3-Technicians	F	_	56-60	no	_	_	_	// mh // cioè e si notano // le sige~ le persone proprio che // e a~ dedite allo spaccio ma anche qui in piazza dell''unità //	sai	quante volte // mh // vediamo bottigliate // mh // di persone che se le danno in testa // cioè oh // tu non le noti queste
ParlaBO	PBB004	243-3	243-3	BOI012	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB004&begin=434960&end=439460	semistructured-interview	00:35:54	3	asymmetric	yes	fixed	2021	BO	7-Plant-Operators	M	_	56-60	yes	_	Filler	_	i giovani di oggi vivano la città // nello stesso modo in cui lo vivevate voi da giovani? // ah io questo non lo so // non lo so	sai	i giovani io coi giovani non ho dei gran contatti molto // non non non lo so // non mh lo so cosa fanno i giovani adesso // xx //
KIPasti	KPS022	582-15	582-15	PKP128	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS022&begin=1338870&end=1346450	free-conversation	00:47:01	3	symmetric	no	free	2020	CE	5-Service-Workers	F	_	26-30	no	_	_	_	mio padre questo non lo fa andare oltre l''italia // ed è sbagliatissimo perché tu ti metti un sacco di limiti se non vai non	sai	cioè alla fine devi stare una settimana c''hai il camper c''hai tutti i fatti tuoi // quindi se hai pure il problema della
KIPasti	KPS022	659-5	659-5	PKP128	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS022&begin=1534105&end=1542170	free-conversation	00:47:01	3	symmetric	no	free	2020	CE	5-Service-Workers	F	_	26-30	yes	Richiesta di accordo/conferma|Marcatura della conoscenza condivisa	Introduzione o ripresa del topic	_	però // più meno me la cavicchio // ho imparato // // imparato bro // penso che già lo sapevi money // già lo sapevo però	sai	a volte ti vergogni anche almeno questo è il mio caso mi vergogno un po'' anche perché non è che ne sono poi così sicura io non
KIPasti	KPS022	767-4	767-4	PKP129	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS022&begin=1794510&end=1797540	free-conversation	00:47:01	3	symmetric	no	free	2020	CE	5-Service-Workers	F	_	26-30	no	_	_	_	// no no sono solo sconvolto // perché? // da come si comportano questi mh // no ma per loro è tutto normale eh // per loro tu	sai	come rispondi a lei e il padre? // allora la mamma no // perché la ma~ // è una persona falsa pure la mamma eh perché non sono
KIPasti	KPS022	780-14	780-14	PKP129	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS022&begin=1817221&end=1820810	free-conversation	00:47:01	3	symmetric	no	free	2020	CE	5-Service-Workers	F	_	26-30	no	_	_	_	// entrano non dicono nemmeno buongiorno // niente // niente // lei e il padre se tu gli fai un discorso del genere loro lo	sai	come ti dice? // #e mic'' tenimm ru post'' ind'' a'' banc'' // cossì ti rispondono // #e mic'' e'' pigliat ru post'' ind'' a'' banc'' //
KIPasti	KPS022	797-9	797-9	PKP129	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS022&begin=1861920&end=1865658	free-conversation	00:47:01	3	symmetric	no	free	2020	CE	5-Service-Workers	F	_	26-30	no	_	_	_	// resteranno sporchi pazienza // no // #eh veddiam'' eh e quand'' e po''? // #e cr~ carlo lì sto andando a sparecchià ess''	sai	com''è spo~ e quand'' po''? // così risponde // così fa // e tu devi stare zitta // poi vai vicino alla figlia // gli dici oh
KIPasti	KPS022	892-1	892-1	PKP129	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS022&begin=2119053&end=2120340	free-conversation	00:47:01	3	symmetric	no	free	2020	CE	5-Service-Workers	F	_	26-30	no	_	_	_	chiama do voi lui delle consegne // no è tutto così là // ma è fuori di testa questo o è un anziano // ma è un deficiente // poi	sai	che fa? dice // non pren~ // #la tazzina iss xxx t'' vo ''nsegnà cumm s'' piglia ''a tazzina // la tazzina vena // dice non
ParlaBO	PBA027	135-1	135-1	BOI106	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA027&begin=231041&end=233052	semistructured-interview	00:52:21	3	asymmetric	yes	fixed	2024	BO	3-Technicians	M	_	26-30	yes	Marcatura della conoscenza condivisa	_	_	al luogo di lavoro // si volevano avvicinare ecco esatto // si volevano avvicinare sono stati là sei anni e // però	sai	avanti e indietro // gli autobus e // è lunga eh // sì sì // non si muovevano molto con la macchina // e // gli spostamenti
ParlaBO	PBA027	1607-3	1607-3	BOR036	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA027&begin=3075210&end=3076970	semistructured-interview	00:52:21	3	asymmetric	yes	fixed	2024	BO	2-Professionals	F	_	31-35	no	_	_	_	spaziettino la sua fetta // eh beh // che ridere // è vero anche questo // e è una cosa fantastica // già // sì // dopo che lo	sai	sei abituato // sì e hanno più hanno molto più senso di comunità // ah di qua dici // mol~ // sì tantissimo // cioè del mondo
ParlaBO	PBA012	24-1	24-1	BOR018	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA012&begin=44590&end=45060	semistructured-interview	00:40:31	3	asymmetric	yes	fixed	2023	BO	0-Students	F	_	21-25	no	_	_	_	che non sono esatta~ esattamente la guidatrice più // ehm // sicura ehm // capace e convinta delle sue capacità // ma	sai	// ma sai che tipo // cioè eh secondo me è tipo un requisito // de~ dei bolognesi non saper guidare bene ma non perchè // io
ParlaBO	PBC008	767-0	767-0	???	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC008&begin=1854917&end=1856340	semistructured-interview	00:58:59	3	asymmetric	yes	fixed	2022	BO	_	_	_	_	yes	Richiesta di accordo/conferma	Riformulazione	_	xx // i nerd della della riparazione abbiamo la sala piena // allora fa~ andiam su? // no curiosi no no adesso oh ve~ // eh //	sai	abbiamo già cominciato // ah ho capito eh oggi chissà perché so arrivati tutti presto // ma perché l''altra volta eran le
ParlaBO	PBC022	538-5	538-5	BOR014	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC022&begin=1350788&end=1353233	semistructured-interview	00:36:38	2	asymmetric	yes	fixed	2022	BO	0-Students	F	_	21-25	yes	Marcatura della conoscenza condivisa	_	_	un fratello o qualcuno // sì sì sì // di // o di xxxx non // di spagnola? // mh moh n''affar del genere // eh ma sai le epidemie	sai	quanto ce ne son state? // eh // il vaiolo magari sai quante ce ne son state appunto // mh // mh // comunque è così // prosegue
ParlaBO	PBC022	540-3	540-3	BOR014	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC022&begin=1353286&end=1356664	semistructured-interview	00:36:38	2	asymmetric	yes	fixed	2022	BO	0-Students	F	_	21-25	no	_	_	_	non // di spagnola? // mh moh n''affar del genere // eh ma sai le epidemie sai quanto ce ne son state? // eh // il vaiolo magari	sai	quante ce ne son state appunto // mh // mh // comunque è così // prosegue // senti un po'' nonna ma te // quand''è la prima volta
KIP	TOA3008	826-3	826-3	TO052	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOA3008&begin=2877330&end=2879510	free-conversation	01:31:46	4	symmetric	no	free	2018	TO	0-Students	M	sicilia	26-30	no	_	_	_	fatta arancioni che secondo me era la persona più timida e insicura del mondo a diventare professore della xxx // ma tu lo	sai	che cosa ha fatto arancioni? // non te l'' ho raccontato? // xxxxxxx // me ne fotto il cazzo di queste cose // mi ha fatto
KIP	TOA3008	1320-3	1320-3	TO052	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOA3008&begin=3822045&end=3823783	free-conversation	01:31:46	4	symmetric	no	free	2018	TO	0-Students	M	sicilia	26-30	no	_	_	_	di dislessia euxperie // invece exupéry // sì // e io non so perché non riesco a leggere exupéry ma leggo euxperi // ma l~ lo	sai	che anche io? // c'' ho un problema con questo nome è vero comun~ cazzo xx troppa ragione // comunque e quindi? // marina? //
ParlaBO	PBC012	382-5	382-5	BOI033	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC012&begin=732457&end=737252	semistructured-interview	00:48:29	3	asymmetric	yes	fixed	2022	BO	0-Retired	F	_	61-65	yes	Marcatura della conoscenza condivisa	_	_	c''era la sede del di esse come quartiere navile qui // xx // dal duemilasette sì // mhmh // ah okay // poi a poco a poco	sai	una cosa poi svanisce // mhmh // ma era qui // // è stata qui era un''officina mi sembra // ma sì non lo so adesso cosa c''era
ParlaBO	PBC012	546-4	546-4	BOI033	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC012&begin=1020018&end=1025775	semistructured-interview	00:48:29	3	asymmetric	yes	fixed	2022	BO	0-Retired	F	_	61-65	yes	Marcatura della conoscenza condivisa	_	_	siamo ma // ritirati noi ma vabbè // mh // ah okay ho capito e // perché le cucine popolari è cominciata qui // sì beh ma loro	sai	fanno un altro tipo di distribuzione invece noi dobbiamo mettere seduta la gente quindi // ah // e dopo // poi dopo hai
ParlaBO	PBC012	684-0	684-0	BOI033	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC012&begin=1250033&end=1254999	semistructured-interview	00:48:29	3	asymmetric	yes	fixed	2022	BO	0-Retired	F	_	61-65	yes	Marcatura della conoscenza condivisa	_	_	più politiche ecco // ad esempio // poi magari coinvolgi anche le persone // mhmh // sempre che riesci perchè // mhmh //	sai	un conto è avvicinarsi a una struttura sociale un conto è avvicinarsi a un partito // mh // quindi // noi qui adesso // anni
