corpus	conv_id	token_id	token_span	speaker_id	audio	type	duration	participants-number	participants-relationship	moderator	topic	year	collection-point	occupation	gender	region	age-range	SegnDisc	Func:Interazionale	Func:Metatestuale	Func:Cognitiva	left	form	right
ParlaBO	PBB019	85-12	85-12	BOR009	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB019&begin=266987&end=276809	semistructured-interview	00:30:45	2	asymmetric	yes	fixed	2022	BO	0-Students	F	piemonte	21-25	yes	Richiesta di accordo/conferma	_	Marcatura dell'inferenza	la mia il mio concetto di abitare anche in un posto // beh sicuramente vuol dire che c''è appunto un legame affettivo forte	immagino	perchè anche quando hai avuto la possiiblità di spostarti sei rimasta comunque qua in zona per scelta? // sì // perchè è
ParlaBO	PBB019	327-3	327-3	BOR009	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB019&begin=1025530&end=1030840	semistructured-interview	00:30:45	2	asymmetric	yes	fixed	2022	BO	0-Students	F	piemonte	21-25	no	_	_	_	// forse mh in via indipendenza li ho visti? // che appunto per quello sapevo le date // mh // però sostanzialmente	immagino	che sia un festival cinematografico di biografie? // sì // eh io proprio // è cominciato così // mh // ed è stato una
ParlaBO	PBB019	422-3	422-3	BOR009	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB019&begin=1355400&end=1359020	semistructured-interview	00:30:45	2	asymmetric	yes	fixed	2022	BO	0-Students	F	piemonte	21-25	yes	Richiesta di accordo/conferma	_	Modulazione del grado di confidenza|Attenuazione	bella è quello che preferisco io di questo lavoro è quando si fanno gli incontri stampa con i registi // che sono registi	immagino	non super conosciuti // mh // o c''è anche gente proprio di rilievo? // stavo pensando a dei registi conosciuti
ParlaBO	PBB019	467-4	467-4	BOR009	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB019&begin=1464910&end=1469030	semistructured-interview	00:30:45	2	asymmetric	yes	fixed	2022	BO	0-Students	F	piemonte	21-25	no	_	_	_	// // sì cioè quando cominciano a romper le balle seriame~ // però mi mi piace ecco // certo // bello però ma mh	immagino	che col lockdown non siete riusciti a fare // nulla cioè è stato sospeso per un po'' il biografilm perchè c''è tutti gli anni
ParlaBO	PBB019	550-3	550-3	BOR009	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB019&begin=1729593&end=1736334	semistructured-interview	00:30:45	2	asymmetric	yes	fixed	2022	BO	0-Students	F	piemonte	21-25	no	_	_	_	un suicidio // sì ce la fanno solo mio fratello e mia sorella e io quindi non ho la bicicletta // quindi // eh perchè mi	immagino	vivere a bologna senza macchina secondo me è l''ideale cioè io penso che non si posso vivere con la macchina a bologna // io
KIP	BOD2009	186-2	186-2	BO056	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOD2009&begin=388327&end=389578	semistructured-interview	00:23:42	2	symmetric	yes	fixed	2018	BO	0-Students	M	emilia-romagna	21-25	no	_	_	_	ai miei fratelli // mh mh // xx dopo anni che // sì // e quindi rompono però adesso non li sopporto più cioè loro // ah lo	immagino	sì // e quindi // già allora l'' altro giorno // ho portato via la caxx // ma loro semmai andassero a vivere a bologna come
KIP	BOD2009	318-23	318-23	BO056	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOD2009&begin=600785&end=606141	semistructured-interview	00:23:42	2	symmetric	yes	fixed	2018	BO	0-Students	M	emilia-romagna	21-25	yes	Richiesta di accordo/conferma	_	Marcatura dell'inferenza	// merda ma ma scusa un attimo ma quindi quando tu ascolti tutti i nostri audio nel gruppo li sentono anche i tuoi fratelli	immagino	se sei in camera // no // no? // no no se ci son'' loro le ascolto o nel~ nelle orecchie o nel // mh mh // ah sì? ma va // nelle
KIP	BOD2009	543-8	543-8	BO056	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOD2009&begin=1125728&end=1128957	semistructured-interview	00:23:42	2	symmetric	yes	fixed	2018	BO	0-Students	M	emilia-romagna	21-25	yes	Richiesta di accordo/conferma|Cessione del turno	_	_	un appartamento per studenti // cioè quel~ // neanche la nostra // xxxx // per bazze infatti l'' avete presa anche voi?	immagino	ah no // no no no no no no no l'' abbiam'' trovata per culo // no no no noi proprio per bazze perché proprio la sorella di questo
KIPasti	KPS022	161-0	161-0	PKP125	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS022&begin=356810&end=357452	free-conversation	00:47:01	3	symmetric	no	free	2020	CE	0-Students	M	campania	26-30	yes	Conferma dell'attenzione	_	_	non mi sono fatta tanto male // non sembrava ma poi con il tempo m''ha iniziato a far male assai eh // x // poi tum //	immagino	// a un certo punto l''ho trovata seduta sul~ sull''arco della vetrina // che faceva // x // amo'' secondo me // mi fa un poco
KIP	TOD1017	904-3	904-3	TO077	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOD1017&begin=3764661&end=3768832	lecture	01:41:25	1	asymmetric	no	fixed	2019	TO	2-Professionals	M	piemonte	61-65	no	_	_	_	// eh con i i leader liberali e con lo stesso re // diciamo tant'' è vero che mussolini // notoriamente questo direi	immagino	lo sappiate tutti // la marcia su roma l'' ha seguita da milano // ehm perché aveva anche lui come usa dire il piano bi // il
ParlaBO	PBC011	285-0	285-0	BOR008	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC011&begin=856221&end=857442	semistructured-interview	01:16:04	2	asymmetric	yes	fixed	2022	BO	0-Students	F	sardegna	16-20	yes	Richiesta di accordo/conferma	_	Marcatura dell'inferenza	di camoscio col tacchettino // sì // per cui il cappotto arrivava alle~ cioè era veramente devastante il freddo //	immagino	// per cui // infatti quando adesso dicono è freddo ma veramente infatti avevi mh // se poi consideri // freddo per freddo
ParlaBO	PBB031	477-3	477-3	BOR031	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB031&begin=872100&end=872893	semistructured-interview	00:49:58	3	asymmetric	yes	fixed	2024	BO	0-Students	M	emilia-romagna	21-25	yes	Conferma dell'attenzione	_	_	mangiare deve e e andare a bologna in xx e poi tornare indietro mh // e andare a bologna // sì // diventa lunga // sì sì beh	immagino	// sì per noi è un po'' difficoltoso // è già abbastanza se non ci vai il fine settimana // eh no infatti // no però sì // lì è
ParlaBO	PBB031	676-2	676-2	BOR031	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB031&begin=1274620&end=1275600	semistructured-interview	00:49:58	3	asymmetric	yes	fixed	2024	BO	0-Students	M	emilia-romagna	21-25	yes	Conferma dell'attenzione	_	_	cosa // ven~ sì venticinque anni fa ci ha meravigliato molti~ perché // a new york era pieno di clochard okay? // eh si	immagino	// sì sì sì // eh e pe~ io mi re~ ri~ mi son resa conto che // io rimasi così perché dico ma eh perché da noi non si vedevano //
ParlaBO	PBA018	309-2	309-2	BOR022	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA018&begin=768376&end=769670	semistructured-interview	00:35:01	2	asymmetric	yes	fixed	2023	BO	0-Students	F	marche	21-25	no	_	_	_	cioè // io che non voglio far sto lavoro nella vita // che non mi sento // di prenderlo seriamente son contento // beh sì	immagino	sia // sì cioè per me è proprio l''ideale // cioè me a me non frega un cazzo di fare il giardiniere per bene imparare il
KIP	BOD2017	40-0	40-0	BO121	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOD2017&begin=161713&end=163013	semistructured-interview	00:25:10	2	symmetric	yes	fixed	2018	BO	0-Students	M	abruzzo	21-25	no	_	_	_	dici di fare // poi si vedrà // magari // un'' esperienza all'' estero e poi // comunque ti immagini di tornare a bologna? //	immagino	di tornare a bologna // ma allo stesso tempo so che quel ritorno a bologna non sarà eterno nel senso che // eh // covo dentro
KIP	BOA1012	70-1	70-1	BO042	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA1012&begin=158120&end=159480	office-hours	00:03:35	2	asymmetric	no	free	2018	BO	0-Students	F	veneto	21-25	no	_	_	_	io mi registro // e c~ tra le prime dieci persone sono il primo giorno sono il dodici all'' orale // sì // il dodici // e // lei	immagino	che // faccia lo scritto il dieci // allora guardi mi prendo un appunto proprio per evitare che sia ci sia una coincidenza
ParlaBO	PBC007	1216-0	1216-0	BOR005	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC007&begin=3434284&end=3435140	semistructured-interview	01:02:55	2	asymmetric	yes	fixed	2022	BO	0-Students	M	marche	21-25	yes	Conferma dell'attenzione	_	_	perchè neanche i polacchi ti dicevano dov''era anche quello // una certa riluttanza // di farti di farti vedere le cose //	immagino	// ma quando quando siamo andati ad aushwitz che abbiam visto che si sentiva perfino // si sentiva perfino ancora
KIP	BOA3001	477-2	477-2	BO002	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA3001&begin=969201&end=970353	free-conversation	01:08:22	2	symmetric	no	free	2018	BO	0-Students	F	toscana	21-25	no	_	_	_	primo ragazzo? // il suo primo ragazzo quello nero sì // che carini // sìno lui sì e poi madonna com'' era fisicato? // me lo	immagino	// il fisicato proprio all''ennesima potenza // altissimo muscolosissimo quei capelli tutte le treccine // beh oddio
KIPasti	KPS008	345-0	345-0	PKP040	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS008&begin=1589837&end=1590690	free-conversation	00:29:53	3	symmetric	no	free	2020	BR	4-Clerical-Workers	F	estero	51-55	yes	Accordo	_	Marcatura dell'inferenza	l''avessi visto qua // eh // // no l''hanno tolta quand''era magro // ho sentito la turca // che dice? // che si è presa paura //	immagino	// chi? smirne? // a smirne sta // laura antonelli gira in rete una poesia attribuita a xxx // l''ho visto // regole per non
ParlaTO	PTB008	710-0	710-0	TOR005	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTB008&begin=1235585&end=1237542	semistructured-interview	00:25:20	2	asymmetric	yes	fixed	2019	TO	0-Students	M	abruzzo	31-35	no	_	_	_	come dire la // la massiccia immigrazione // mh cioè come dire // il eh // il cambiamento no della città di torino // eh //	immagino	che quando lei era più piccolina // eravate solo piemontesi torinesi insomma la fiat ancora non era così grande // ah sì
KIP	BOD2019	303-4	303-4	BO122	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOD2019&begin=720955&end=722553	semistructured-interview	00:32:02	2	symmetric	yes	fixed	2018	BO	0-Students	M	umbria	21-25	no	_	_	_	// magari come te la immagini? // cioè sia come zona che proprio come casa che come coinquilini // allora guarda me la	immagino	// sicuramente appunto dicevamo con // con una // con una singola // okay // un modello che ho visto che m'' è parecchio
KIP	BOD2019	655-1	655-1	BO119	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOD2019&begin=1602566&end=1605413	semistructured-interview	00:32:02	2	symmetric	yes	fixed	2018	BO	0-Students	F	umbria	21-25	no	_	_	_	c'' hai mai avuto camera con tua sorella? // no la camera non è sempre stata questa // ah eh infatti // eh io sto qua dal // me	immagino	tipo te a dieci anni qua dentro // no // tipo principino // madonna // esatto sì no // fino al primo superiore // so stato in
KIP	BOD2019	721-3	721-3	BO122	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOD2019&begin=1759207&end=1762293	semistructured-interview	00:32:02	2	symmetric	yes	fixed	2018	BO	0-Students	M	umbria	21-25	no	_	_	_	una tua vita // sì // dove e come te la immagini // eh questa è una bellissima domanda // non te la immagini // cioè me la	immagino	e boh eh // prende un po'' spunto da cose che ho visto in case di altri e mi piacciono // e anche prende spunto anche dalla mia
ParlaTO	PTB023	606-6	606-6	TOR007	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTB023&begin=1268743&end=1271342	semistructured-interview	00:47:59	2	asymmetric	yes	fixed	2019	TO	0-Students	F	lombardia	21-25	yes	Richiesta di accordo/conferma|Cessione del turno	_	Modulazione del grado di confidenza	che ventiquattro anni // è stato un anno cruciale per questo motivo // no tante // ogni anno è stato abbastanza cruciale	immagino	// ma io vedi mi alzo al mattino e penso // che sarà una bella giornata // mh // e se non è una bella giornata penso che domani
KIP	BOD1003	223-0	223-0	BO092	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOD1003&begin=976548&end=980756	lecture	01:24:11	1	asymmetric	no	fixed	2018	BO	2-Professionals	M	emilia-romagna	61-65	no	_	_	_	per ogni tesserina diventerebbe un infinito accodato x // allora il ragionamento è // io non uso le tesserine //	immagino	che siano infinite tesserine vediam se la matematica mi aiuta // cioè io definisco una funzione // basta che questa
KIPasti	KPS003	530-9	530-9	PKP135	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS003&begin=1317893&end=1325330	free-conversation	00:37:28	2	symmetric	no	free	2020	PE	2-Professionals	F	abruzzo	21-25	no	_	_	_	fa pensare che se // no lei sì ha accettato lei è consapevole di quello però // per quello ti dico dato che è consapevole io	immagino	che abbiano avuto un discorso della serie cioè come stiamo impostando questa cosa quindi mo // forse // a lei lei un po'' a
KIPasti	KPS003	572-0	572-0	PKP135	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS003&begin=1418590&end=1422050	free-conversation	00:37:28	2	symmetric	no	free	2020	PE	2-Professionals	F	abruzzo	21-25	no	_	_	_	ma ehm // basta così ti piace // papà la vuoi? // eh questo // cioè finchè le con~ non le condizioni però finchè uno è xx //	immagino	ne abbia parlato ehm la situazione è questa cioè // eh però capito lei // vallo a mettere qua sul divanetto // no per carità
ParlaTO	TOD2016	410-3	410-3	TO071	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOD2016&begin=752497&end=758973	semistructured-interview	00:30:39	2	symmetric	yes	fixed	2019	TO	0-Students	M	abruzzo	31-35	no	_	_	_	infernale // e rischiare di venire investita // mhmh // praticamente // e invece qui no // ehm // mettendole mh cioèá	immagino	che tu abbia visitato tornino ehm milano no più di una qualche volta // sì non sono un esperta perché conosco proprio la
ParlaTO	TOD2016	501-1	501-1	TO071	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOD2016&begin=929090&end=931294	semistructured-interview	00:30:39	2	symmetric	yes	fixed	2019	TO	0-Students	M	abruzzo	31-35	no	_	_	_	abbiamo parlato della città parliamo dell'' università parliamo a questo punto // sì // tu sei qui da un anno // sei // eh	immagino	che qualche corso l'' avrai seguito // sì // no? // non ti chiedo degli esami non ti preoccupare // // eh vabbè anche perché
ParlaBO	PBB030	977-2	977-2	BOI102	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB030&begin=1751327&end=1752199	semistructured-interview	01:00:51	3	asymmetric	yes	fixed	2024	BO	2-Professionals	F	emilia-romagna	31-35	yes	Conferma dell'attenzione	_	_	ma beautiful de che // // // che ridere // no è vero // eh // ah io che ci ho fatto l''infanzia perchè essendo lì // mhmh // eh	immagino	// ma è strano perchè invece io di modena eh // modena e bologna penso tutti si trasferiscono a rimini d''estate è proprio
ParlaBO	PBB030	1013-1	1013-1	BOR025	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB030&begin=1807368&end=1808152	semistructured-interview	01:00:51	3	asymmetric	yes	fixed	2024	BO	0-Students	F	emilia-romagna	21-25	yes	Conferma dell'attenzione	_	_	mi chiudo in ospedale e bona lì // e però se scendo giù ad agosto // eh cioè per me è peggio perchè non mi godo casa zero // eh	immagino	// mhmh // nulla // cioè a me piace // non so se l''avete capito non mi piace la gente molto cioè nonostante // abbia scelto di
ParlaBO	PBB030	1907-2	1907-2	BOR035	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB030&begin=3277414&end=3279839	semistructured-interview	01:00:51	3	asymmetric	yes	fixed	2024	BO	0-Students	F	sicilia	21-25	no	_	_	_	chi se ne può andare se ne vada perchè è inagibile tutto // oddio // e dopo come hai fatto // eh // eh // eh // oddio // cioè io	immagino	i ra~ i ragazzi fuorisede che abitano in studentato // madonna davvero che panico cioè non // eh mh niente poi tanto
ParlaTO	TOD2014	277-1	277-1	TO071	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOD2014&begin=623733&end=626256	semistructured-interview	00:27:40	3	symmetric	yes	fixed	2019	TO	0-Students	M	abruzzo	31-35	no	_	_	_	// da un po'' anche // la casa delle superiori raccontatemi quando facevate le superiori dove stavate più o meno // che	immagino	sia quella della famiglia suppongo ditemi voi // ritorniamo a nicole ritorniamo // e io periodo di scuola nelle marche
KIPasti	KPC004	667-2	667-2	PKP028	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPC004&begin=1375848&end=1378408	free-conversation	00:26:41	2	symmetric	no	free	2023	RM	0-Students	F	lazio	26-30	no	_	_	_	non ne vale la pena // mhmh mh mh // comunque si sta muovendo per tempo alessandra col costume manca un botto // mhmh // è che	immagino	che non ci voglia spendere neanche tanto ve''? // ehm // sì non tantissimo // però vuole mh // cioè dice che non li stanno
ParlaBO	PBA005	244-4	244-4	BOR019	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA005&begin=797632&end=800294	semistructured-interview	00:34:07	2	asymmetric	yes	fixed	2022	BO	0-Students	F	emilia-romagna	21-25	yes	Richiesta di accordo/conferma|Cessione del turno	_	Marcatura dell'inferenza	come hai detto te doc // perché ti spiego perché mh a // ci sono tanti fuori sede qua a bologna // non solo giovani ormai	immagino	// e quindi quando incontri proprio il bolognese doc e // è pazzesco // ma sicuramente ci sono molti più d~ bolognesi di
KIP	TOA1001	4-15	4-15	TO026	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOA1001&begin=33456&end=38651	office-hours	00:36:22	2	asymmetric	no	free	2018	TO	2-Professionals	M	piemonte	41-45	yes	Richiesta di accordo/conferma	_	Marcatura dell'inferenza	// allora sì // eh ho letto le pagine // eh beh queste le aveva scritte comunque prima che ci incontrassimo la volta scorsa	immagino	no perché // sì // eh risentono ancora di quei problemi eh di cui ve~ di cui parlavamo la volta scorsa cioè eh le
KIP	TOA1001	144-16	144-16	TO026	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOA1001&begin=620289&end=628951	office-hours	00:36:22	2	asymmetric	no	free	2018	TO	2-Professionals	M	piemonte	41-45	no	_	_	_	un'' altra no? // devo mettere il titolo del saggio // no no maeh bisogna solo fare chiarezza su questo ci sarà un questo	immagino	sia il saggio introduttivo no? // sì quello è il libro il libro proprio // no p~ perché il libro è una miscellanea no?
KIP	TOA1001	254-0	254-0	TO026	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOA1001&begin=1070484&end=1082946	office-hours	00:36:22	2	asymmetric	no	free	2018	TO	2-Professionals	M	piemonte	41-45	no	_	_	_	se c'' era scritto così però // riguardi un po'' l'' esempio sì // mhmh // qui anche lo eliminerei per un altro motivo perché //	immagino	che neleh nel nel lavoro eh da cui l'' ha tratto ci fosse un cenno in fondo un cenno di questo tipo cioè che eh guarda rapporti
KIP	TOA1001	339-4	339-4	TO026	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOA1001&begin=1388361&end=1389952	office-hours	00:36:22	2	asymmetric	no	free	2018	TO	2-Professionals	M	piemonte	41-45	yes	Richiesta di accordo/conferma|Cessione del turno	_	Modulazione del grado di confidenza	di rendere attuali queste osservazioni può essere proprio il sito lingua giovani // ah sì ah sì sì // che è già indicato	immagino	no? // cioè mi sembra di ricordare // eh non è un eh un testo accademico non è un articoloo un libro o un volume è una raccolta
KIPasti	KPN031	701-4	701-4	PKP033	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN031&begin=1177380&end=1178460	free-conversation	00:52:03	3	symmetric	no	free	2024	BO	2-Professionals	F	emilia-romagna	26-30	no	_	_	_	// tutte che intrecciate tra loro // ogni cento metri anche nel parco pubblico hai hai i bagni // pulitissimi // ah sì me lo	immagino	// invece tokyo era semplicemente // tokyo non è bella // kyoto? o tokyo // e kyoto scusa // // ah non è bella // cioè è sono
KIPasti	KPN031	739-3	739-3	PKP033	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN031&begin=1237573&end=1239060	free-conversation	00:52:03	3	symmetric	no	free	2024	BO	2-Professionals	F	emilia-romagna	26-30	yes	Accordo	_	_	// xxxxxx // tutti gli altri facevano altre cose // ma cosa fanno // e è molto più costoso del tutto il resto lì // ah beh ma	immagino	comunque // e poi è // cioè pesce diverso // cioè penso sia giusto però // sì sì // cioè nel senso quello che mangiavi là è più
KIPasti	KPN031	1044-1	1044-1	PKP033	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN031&begin=1752080&end=1752840	free-conversation	00:52:03	3	symmetric	no	free	2024	BO	2-Professionals	F	emilia-romagna	26-30	yes	Conferma dell'attenzione	_	_	// // eh sì // sì sono un po'' rincoglioniti // non lo so poi cioè non c''abbiamo nemmeno interagito troppo perché sono // eh	immagino	// perché per la lingua sì // si vergognano // mh // pure noi però loro anche loro più di noi // mh // sì voi forse non siete
KIPasti	KPN031	1204-0	1204-0	PKP033	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN031&begin=1997710&end=1998410	free-conversation	00:52:03	3	symmetric	no	free	2024	BO	2-Professionals	F	emilia-romagna	26-30	yes	Conferma dell'attenzione	_	_	noi eravamo i più // svestiti // beh i colpi d''aria condizionata ci son stati // ma sì perché fuori si moriva poi entravi //	immagino	// // okay okay // xxx abbastanza // sì il clima è stato la cosa peggiore forse // x // però non saprei quando xx // beh non
ParlaTO	PTA013	226-2	226-2	TOR001	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTA013&begin=367230&end=368441	semistructured-interview	00:44:45	4	asymmetric	yes	fixed	2019	TO	2-Professionals	F	lombardia	26-30	no	_	_	_	più // più grossa // okay per risparmiare quindi? // esatto // essenzialmente quello // e quindi oltre che // qu~ questo	immagino	sia // ah // connesso alla disponibilità economica che c''è in germania // esatto // piuttosto che in x che in spagna no? //
ParlaTO	PTA013	515-4	515-4	TOR001	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTA013&begin=818213&end=820803	semistructured-interview	00:44:45	4	asymmetric	yes	fixed	2019	TO	2-Professionals	F	lombardia	26-30	no	_	_	_	// cioè il fatto di avere più input può avere anche risvolti positivi // due punti tutto il resto è tuo // cioè non so mi	immagino	a fare l''adolescenza con i social // io non è che ci ho // dev''essere molto difficile no? cioè molto più // le carte sono le
ParlaTO	PTA013	530-4	530-4	TOR001	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTA013&begin=843095&end=845305	semistructured-interview	00:44:45	4	asymmetric	yes	fixed	2019	TO	2-Professionals	F	lombardia	26-30	no	_	_	_	// tu x prendi le siga solo l~ le ho nella tasca // nella tasca della giacca c''è un pacchetto pieno xxx // cioè più che altro	immagino	che sia abituato a vivere // vai tranquillo // a vivere le tue esperienze in una maniera diversa // da come l''esperienza è
KIP	BOA1010	333-0	333-0	BO039	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA1010&begin=723211&end=724456	office-hours	00:21:26	3	asymmetric	no	free	2018	BO	0-Students	F	marche	21-25	yes	Accordo	_	_	parlare anche con la docente della disciplina che sarà la stessa di quella di quest''anno // mh // io diciamo ero // sì //	immagino	sì sì sì // cambierà parzialmente il programma ma sarà la stessa di quest'' anno // no io diciamo che ero anche più
ParlaTO	PTD007	566-0	566-0	TOI041	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTD007&begin=1019088&end=1021470	semistructured-interview	00:39:12	2	asymmetric	yes	fixed	2019	TO	2-Professionals	F	piemonte	46-50	no	_	_	_	a stare con loro // mh mh mh // quindi sicuramente siccome non si diventa più giovani purtroppo ma si diventa più vecchi //	immagino	ecco proprio di non spostarmi di // centinai di kilometri però magari un pochino più in mezzo al verde // oppure // ecco io
ParlaBO	PBB025	11-8	11-8	BOR030	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB025&begin=34856&end=37914	semistructured-interview	00:45:12	2	asymmetric	yes	fixed	2023	BO	0-Students	F	emilia-romagna	21-25	yes	Richiesta di accordo/conferma|Cessione del turno	_	Marcatura dell'inferenza	no prima vivevo a casalecchio di reno // e da vivo qui da ventiquattro anni // e a casalecchio hai frequentato lì le scuole	immagino	// sì le scuole le scu~ le medie e le elementari sì // e i tuoi amici invece ti abitano vicino ti abitano lontano // quelli di
KIP	BOA3021	755-1	755-1	BO156	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA3021&begin=1563671&end=1568240	free-conversation	01:11:38	4	symmetric	no	free	2019	BO	0-Students	M	emilia-romagna	21-25	no	_	_	_	me // tu dici? // // sì cazzo // ah ma ti dico cioè voglio dire // c'' ha l'' occhio mezzo chiuso la testa in avanti // cioè	immagino	ci siano stand arriva lì gli fai assaggiare alla fine // no ma aspetta senti come senti come apre // // questo è un
ParlaTO	TOD2010	144-18	144-18	TO046	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOD2010&begin=641606&end=655178	semistructured-interview	00:29:10	2	symmetric	yes	fixed	2018	TO	0-Students	M	piemonte	21-25	no	_	_	_	ad avere i propri // quindi per questi aspetti qua la vita *aggettivopaese ma la vita eh nella città natale in generale	immagino	e un po'' soffocante quando si superano i vent'' anni almeno // sì poi dipende dove ti trovi però cuneo probabilmenteeh //
ParlaTO	TOD2010	460-10	460-10	TO046	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOD2010&begin=1710002&end=1717892	semistructured-interview	00:29:10	2	symmetric	yes	fixed	2018	TO	0-Students	M	piemonte	21-25	yes	_	_	Modulazione del grado di confidenza	palco che abbiam visto c'' era un ragazzo // che cantava decisamente male // // che però er~ e~ era faceva parte del gioco	immagino	e stranamento assomigliava molto a roberto saviano era // okay // sì? // era il sosia di roberto saviano e quindi è stato
ParlaTO	TOD2003	297-9	297-9	TO999	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOD2003&begin=819060&end=822377	semistructured-interview	00:18:18	2	symmetric	yes	fixed	2018	TO	2-Professionals	M	piemonte	26-30	yes	Accordo	_	_	// // // però mh il terr~ mi ricordo il terrore di quella notte proprio // // cioè vabbè rido perché è finita bene però cazzo	immagino	// se no finivo impiccata // penzolante in un albero di corso regina // no io avrei fatto le valigie e me ne sarei andata //
ParlaBO	PBA026	1251-0	1251-0	BOR034	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA026&begin=3108514&end=3109105	semistructured-interview	00:55:57	2	asymmetric	yes	fixed	2024	BO	0-Students	M	N/A	N/A	yes	Accordo	_	_	in realtà a parte quello non la conosco molto bene // cioè conosco san luca che vabbè ci sarai stato suppongo // // sì sì //	immagino	// no una volta // con i miei nonni paterni ci siamo andati // e la mia nonna paterna ha deciso di contare scalino per
ParlaBO	PBA028	68-1	68-1	BOI110	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA028&begin=117700&end=120260	semistructured-interview	01:05:40	3	asymmetric	yes	fixed	2024	BO	0-Students	F	emilia-romagna	21-25	no	_	_	_	meno quindi di conseguenza sto ancora studiando // te invece? // ah okay non ti preoccupare // ah beh pure io quindi // sì	immagino	abbiamo la stessa età penso // sì eh giusto // eh allora in realtà io lavoro tra virgolette perchè // okay // io sto facendo
ParlaBO	PBA028	480-13	480-13	BOR031	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA028&begin=890300&end=895730	semistructured-interview	01:05:40	3	asymmetric	yes	fixed	2024	BO	0-Students	M	emilia-romagna	21-25	no	_	_	_	nostre visioni differenti del cibo // ho capito // bene bene // è così // eh ma tu prima mi parlavi del cinema ma lo sai c~ lo~	immagino	che lo sappia tu in realtà anche anche te probabilmente // eh che la sera d''estate fanno la~ c''è il maxischermo // che
ParlaBO	PBA028	1022-6	1022-6	BOR031	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA028&begin=1938550&end=1941710	semistructured-interview	01:05:40	3	asymmetric	yes	fixed	2024	BO	0-Students	M	emilia-romagna	21-25	no	_	_	_	sono annoiata così tanto cioè me lo ricordo quindi vuol dire che mi è piaciuto un pochino // beh se sei andata cinque volte	immagino	che // sì ma per eh la scuola // ah okay // non per me no no assolutamente // no la prima volta appunto con mamma e papà ma ci
