corpus	conv_id	token_id	token_span	speaker_id	audio	type	duration	participants-number	participants-relationship	moderator	topic	year	collection-point	occupation	gender	school-region	age-range	SegnDisc	Func:Interazionale	Func:Metatestuale	Func:Cognitiva	left	form	right
KIP	BOA3001	725-1	725-1	BO002	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA3001&begin=1600638&end=1603558	free-conversation	01:08:22	2	symmetric	no	free	2018	BO	0-Students	F	toscana	21-25	yes	Presa di turno	_	_	poi ci deve fare tutte le domande // ah ci deve fare le domande // sì dove siamo nati dove siamo andati a scuola // ah già // no	comunque	io glielo chiedo tanto pe sta'' tranquilla // sì sì sì chiediglielo // non penso sia del secondo anno // ah sì poi metti che
KIP	BOA3001	1275-0	1275-0	BO002	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA3001&begin=2911031&end=2914780	free-conversation	01:08:22	2	symmetric	no	free	2018	BO	0-Students	F	toscana	21-25	yes	Presa di turno	_	_	// ah ti piace d~ sì // sì perché è più alto è più // mi piace di più // coi capelli ro~ è particolare // sì è bellino rupert //	comunque	a me per dire piace molto anche eddie redmayne // sì // è bello // sì sì lui sì // ha due occhi // cioè da~ è particolare // sì sì
KIPasti	KPS008	159-0	159-0	PKP041	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS008&begin=635687&end=641270	free-conversation	00:29:53	3	symmetric	no	free	2020	BR	2-Professionals	F	_	21-25	yes	_	_	Marcatura dell'inferenza	finestre // con le finestre spalancate // x la bicicletta di // cos''è bologna? // penso firenze // firenze // vedi ve'' //	comunque	a sto punto possiamo dire che tutto il mondo è paese mica solo i napoletani hanno fatto ste cose // almeno a brindisi non
ParlaTO	PTB008	232-2	232-2	???	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTB008&begin=414169&end=415365	semistructured-interview	00:25:20	2	asymmetric	yes	fixed	2019	TO	_	_	_	_	yes	Presa di turno	_	_	se è oggi // dovevano mettere oggi ne abbiamo tre // tre quattordici // oggi è quattordici? // x metter quat~ eh vabbè // ma	comunque	// chi lavora sbaglia eh // comunque aldo aldo mi aveva detto // questo giovedì // eh e allora aspetti aspetti // aspetti
ParlaTO	PTB008	234-0	234-0	???	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTB008&begin=416857&end=419949	semistructured-interview	00:25:20	2	asymmetric	yes	fixed	2019	TO	_	_	_	_	yes	_	Filler	_	abbiamo tre // tre quattordici // oggi è quattordici? // x metter quat~ eh vabbè // ma comunque // chi lavora sbaglia eh //	comunque	aldo aldo mi aveva detto // questo giovedì // eh e allora aspetti aspetti // aspetti // con fiducia // aspetti con fiducia
KIPasti	KPC001	230-1	230-1	PKP026	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPC001&begin=578886&end=581716	free-conversation	00:32:59	2	symmetric	no	free	2022	AN	4-Clerical-Workers	F	_	51-55	no	_	_	_	piacere magari sabato lo riceve no? // invece sabato // eravamo a marotta prima visto che la cena era alle dieci // siete	comunque	siete stati gli ultimi ad arrivare // eh ma gigi lavorava // eh // a parte che la il sabato scorso sara aveva prenotato alle
KIPasti	KPC001	604-4	604-4	PKP026	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPC001&begin=1403497&end=1406189	free-conversation	00:32:59	2	symmetric	no	free	2022	AN	4-Clerical-Workers	F	_	51-55	yes	_	_	Specificazione	bisogna che // secondo me si è comprata qualcosa de nuovo // no oh // dai // mamma non lo vuole manco fare // è comunque c''ha	comunque	le foto poi // no non c''è neanche il fotografo // non lo vuole proprio // non so sembra una roba un po'' strana // eh gli serve
KIP	BOA1009	29-10	29-10	BO037	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA1009&begin=72965&end=76789	office-hours	00:07:19	2	asymmetric	no	free	2018	BO	0-Students	F	trentino-alto-adige	21-25	yes	_	_	Specificazione	sulla // mh // sì // eh sulla professoressa rossi // sulla rossi // che comunque lei ha già seguito tesi di questo tipo	comunque	sulla lingua dei segni // ma anche sulla lingua dei segni proprio // sì mi ha già dato del materiale da leggere un po'' di
KIP	BOA1009	63-5	63-5	BO037	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA1009&begin=143030&end=148610	office-hours	00:07:19	2	asymmetric	no	free	2018	BO	0-Students	F	trentino-alto-adige	21-25	no	_	_	_	// qualcosa c'' è molto molto poco tendenzialmente tutti i lav~ // perché lo fanno per i genitori // eh mh no lo fanno	comunque	su persone che l'' hanno fatto da da bambine ma intervistandoli da adulti // sì esattamente come per il brokering delle
KIP	BOA1009	148-25	148-25	BO037	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA1009&begin=363271&end=375520	office-hours	00:07:19	2	asymmetric	no	free	2018	BO	0-Students	F	trentino-alto-adige	21-25	no	_	_	_	di questi bambini della cioè tutto diciamo la particolarità è la cultura sorda a confronto con la cultura udente sono	comunque	cose che poi nella tesi sicuramente vanno spiegate // mhmh sì // sì // certo // e da quel punto di vista comunque ho tutto il
KIP	BOD2019	158-8	158-8	BO119	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOD2019&begin=354132&end=356953	semistructured-interview	00:32:02	2	symmetric	yes	fixed	2018	BO	0-Students	F	umbria	21-25	yes	_	Filler	_	rapporto se può anche superfortifica'' quello dipende da // sì sì vabbè quello // può anche anda'' de pari passo poi magari	comunque	// esatto // quello alla fine so le difficoltà che uniscono quindi // che ne sai? // ehm vabbè comunque // ehm la zona no? di
KIP	BOD2019	162-2	162-2	BO119	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOD2019&begin=361899&end=364269	semistructured-interview	00:32:02	2	symmetric	yes	fixed	2018	BO	0-Students	F	umbria	21-25	yes	_	Filler	_	passo poi magari comunque // esatto // quello alla fine so le difficoltà che uniscono quindi // che ne sai? // ehm vabbè	comunque	// ehm la zona no? di casa tua è un po'' più diciamo esterna anche se so che a te non t'' ha mai // no no // non t'' è mai pesata sta
KIP	BOD2019	249-6	249-6	BO119	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOD2019&begin=580991&end=584472	semistructured-interview	00:32:02	2	symmetric	yes	fixed	2018	BO	0-Students	F	umbria	21-25	yes	_	_	Specificazione	''sta casa no? // sì? // col fatto appunto che studi musica tanto per rimanere in tema // c'' avrai bisogno di una stranza	comunque	magari tua con // cioè un modo per aver più privacy eh // coinquilini più flessibili no? // sì sicuramente sì // magari
KIP	BOD2019	293-2	293-2	BO119	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOD2019&begin=692695&end=695530	semistructured-interview	00:32:02	2	symmetric	yes	fixed	2018	BO	0-Students	F	umbria	21-25	yes	_	Prolettico	_	tranquillo e non scazzato perché in certi momenti anche una cosa stupida come quella te po'' fa'' // innervosi'' // beh sì	comunque	si tratta della tua libertà // cioè di quanta libertà c'' hai e poi // ci sta che uno s'' adatta però dopo un po'' insomma // dopo
KIP	BOD2019	766-2	766-2	BO119	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOD2019&begin=1878895&end=1880922	semistructured-interview	00:32:02	2	symmetric	yes	fixed	2018	BO	0-Students	F	umbria	21-25	yes	Presa di turno	_	_	beh sì // non che sia poi facile ritrovarlo // da altre parti // ce sto ave'' un déjàvu incredibile // e non so perché // e però	comunque	// magari per quello che fai sì è meglio un ambiente come bologna // per quello che magari preferisci o per quello che sei
ParlaTO	PTB023	1036-1	1036-1	TOI113	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTB023&begin=2177071&end=2180696	semistructured-interview	00:47:59	2	asymmetric	yes	fixed	2019	TO	2-Professionals	M	_	61-65	yes	_	Introduzione o ripresa del topic	_	pro~ fessore di una donna // che ti conosce come questa fiamma // dicono che non l''hai dimenticata // lei se ne andò // ma	comunque	non si è mai sposata e da quel giorno // // ti sei cucito il cuore // anche per questo ti chiamo professore // e poi l''ultimo
KIP	TOA3004	485-5	485-5	TO031	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOA3004&begin=1184452&end=1187825	free-conversation	00:34:49	4	symmetric	no	free	2018	TO	0-Students	M	piemonte	21-25	yes	_	Prolettico	_	beh // beh non son foodora // è uguale // funziona uguale i contratti son dello stesso tipo // poi parliamoneeh di foodora	comunque	so sempre sordi // non so non so quanto // beh però così uno due tre quattro comulativo ci faceva almeno due pizze // non
KIP	BOC1006	#CHECK	#CHECK	_	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOC1006&begin=679580&end=682470	exam	00:23:00	2	asymmetric	yes	fixed	2018	BO	_	_	_	_	no	_	_	_	// come // appunto diceva corder noi impariamo in maniera conforme al nostro sillabo interno // e quindi in maniera		
KIP	BOC1006	#CHECK	#CHECK	_	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOC1006&begin=837288&end=845347	exam	00:23:00	2	asymmetric	yes	fixed	2018	BO	_	_	_	_	no	_	_	_	e l'' autoapprendimento quindi appunto self learning che appunto è la modalità di studio // quindi appunto ill''		
ParlaTO	PTB024	52-1	52-1	TOR015	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTB024&begin=112523&end=113800	semistructured-interview	00:23:23	3	asymmetric	yes	fixed	2019	TO	2-Professionals	M	_	31-35	no	_	_	_	// due anni // due anni // e poi? dove siete andati? // poi siamo andati verso // eh verso san mauro // ah ho capito // beh	comunque	lì vicino no? // sì // sì? okay // verso san mauro perché // mh // eh mio padre // mh mh // era disoccupato anche giù nel veneto
KIP	BOD1003	872-18	872-18	BO092	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOD1003&begin=4723141&end=4731224	lecture	01:24:11	1	asymmetric	no	fixed	2018	BO	2-Professionals	M	emilia-romagna	61-65	yes	_	_	Specificazione	// quello che faremo è semplicemente utilizzare i dati per costruirci delle gaussiane o qualcosa che ci assomiglia	comunque	delle curve a campana centrate // e queste curve a campana ognuna per insieme // ci permetteranno di andare ad a dare
KIPasti	KPS003	177-2	177-2	PKP010	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS003&begin=491530&end=494720	free-conversation	00:37:28	2	symmetric	no	free	2020	PE	4-Clerical-Workers	F	_	51-55	no	_	_	_	due sezione eh // sì sì sì ne fai arrivi fino alla che ne so // elle però le fai da // quindici // ehm sì cioè // eh perchè	comunque	le classi che abbiamo // le abbiamo le eh effettivamente n~ tutte le scuole italiane sono classi pollaio // sono ah si'' //
KIPasti	KPS003	854-1	854-1	PKP010	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS003&begin=2191036&end=2195518	free-conversation	00:37:28	2	symmetric	no	free	2020	PE	4-Clerical-Workers	F	_	51-55	yes	_	Filler	_	// un po'' dipende dalla nonna un po'' vedendomi io // e così // quello mi spaventa mi spaventa perchè // eh mi mi mi vedo // che	comunque	st~ st~ stiamo io quanto tuo padre stiamo vivendo una storia // che non è più la nostra che non sa così // quindi non ci
KIP	BOD2014	194-1	194-1	BO113	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOD2014&begin=582281&end=588863	semistructured-interview	00:25:01	2	symmetric	yes	fixed	2018	BO	0-Students	M	emilia-romagna	21-25	yes	_	Introduzione o ripresa del topic	_	quello non si fa molto aiutare cioè // no infatti // anche prima che magari fosse più robe che io non l'' ho più sentito // che	comunque	aveva già avuto problemi gli ho de~ anch'' io cioè gli ho sempre detto a guido tutto a posto si chiacchiera // però lui
KIP	BOD2014	214-0	214-0	BO113	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOD2014&begin=650960&end=652440	semistructured-interview	00:25:01	2	symmetric	yes	fixed	2018	BO	0-Students	M	emilia-romagna	21-25	yes	Presa di turno	_	_	noi eravamo quasi in fine serata ovviamente // eha iniziato a fare il balordo // no me la ricordo ''sta storia // e vabbè //	comunque	dopo // due stanze a casa // affittate anche da un dei nostri amici di famiglia // poi mia mamma adesso sta iniziando // un
ParlaTO	TOD2016	660-0	660-0	TO080	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOD2016&begin=1214230&end=1217733	semistructured-interview	00:30:39	2	symmetric	yes	fixed	2019	TO	0-Students	F	_	21-25	yes	_	Introduzione o ripresa del topic	_	torino // altri problemi // i miei vicini // che ho trovato // erano // a un altro livello // perché erano giovani // mhmh //	comunque	avranno trentacinque quarant'' anni // e mi hanno fatto disperare per il primo periodo // tra l'' altro devono
ParlaBO	PBB030	221-2	221-2	BOI102	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB030&begin=461111&end=463546	semistructured-interview	01:00:51	3	asymmetric	yes	fixed	2024	BO	2-Professionals	F	_	31-35	no	_	_	_	aprile cioè // eh sì // eh esatto // cioè quella è la tradizione // che in realtà ci siam portati // dietro perchè	comunque	l''abbiam sempre festeggiato // dove lo festeggi? // però con i no~ // eh con i nostri amici di solito // a casa di uno del dei
ParlaBO	PBB030	746-1	746-1	BOI102	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB030&begin=1351154&end=1354895	semistructured-interview	01:00:51	3	asymmetric	yes	fixed	2024	BO	2-Professionals	F	_	31-35	yes	_	Introduzione o ripresa del topic	_	comitiva di amici quasi nessuno di giù però // ci difendiamo bene // mhmh // chi è di cioè chi è di giù si difende bene // e	comunque	facciamo i nostri pranzi domenicali e // quindi no dai bello // altre tradizioni di giù che porterei qua no sinceramente
ParlaBO	PBB030	1113-2	1113-2	BOI102	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB030&begin=2000801&end=2005099	semistructured-interview	01:00:51	3	asymmetric	yes	fixed	2024	BO	2-Professionals	F	_	31-35	no	_	_	_	// per me bologna è meno umida // ah // e // cioè è più calda // però è a~ è un caldo molto diverso // okay // considera che	comunque	sto di solito in ospedale perchè mh cioè io il caldo lo reggo // mhmh // zero // come me // quindi cioè anche cioè // mentre
ParlaTO	TOD2014	564-2	564-2	TO059	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOD2014&begin=1281874&end=1287456	semistructured-interview	00:27:40	3	symmetric	yes	fixed	2019	TO	0-Students	F	_	21-25	yes	_	Prolettico	_	non è così insomma nel senso penso che rischi veramente di andare all'' ospedale quindi no // xxx // invece no // ehm vabbè	comunque	ecco appunto anche qui la famosissima tavernetta // mhm // che // che poi io credo un po'' almeno i nonni tutti i nonni del
KIPasti	KPC003	393-1	393-1	PKP093	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPC003&begin=1266818&end=1269166	free-conversation	00:30:56	2	symmetric	no	free	2020	LU	0-Students	M	_	21-25	yes	Presa di turno	_	_	è che siamo qua da da da tre settimane // ci siamo da tre quattro giorni // ma tanto qua lo so che continuerai a non farlo // sì	comunque	ora ho rigove~ ora ho rigoverna~ // ecco mi hai già dato la risposta non c''è bisogno di continua // ora ho rigovernato io e
KIPasti	KPS007	275-0	275-0	PKP134	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS007&begin=569829&end=573390	free-conversation	00:37:21	2	symmetric	no	free	2020	PE	2-Professionals	F	_	26-30	yes	_	_	Marcatura dell'inferenza	ha detto delle parole a carlotta se n''è andata l''ha insultata che non ti dico // da quello che m''ha detto il nonno quindi //	comunque	non è che cambia il fatto che ci sia una persona ventiquattr''ore su ventiquattro // perché anche se ci fosse una persona
KIPasti	KPS007	396-0	396-0	PKP134	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS007&begin=972110&end=976320	free-conversation	00:37:21	2	symmetric	no	free	2020	PE	2-Professionals	F	_	26-30	yes	Presa di turno	_	_	// il cancello era chiuso // eh sì // li abbiamo chiusi tutti // son chiusi tutti i cancelli // eh però il problema è che //	comunque	lei ehm stava riaprendo il cancelletto // mhmh // per uscie dall''altro lato forse dal cancello grande // e quindi s~ ha
KIPasti	KPS007	575-6	575-6	PKP134	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS007&begin=1494084&end=1496669	free-conversation	00:37:21	2	symmetric	no	free	2020	PE	2-Professionals	F	_	26-30	no	_	_	_	niente // e gli stivaletti col tacchetto // tacchi che ti puoi mettere ma che non ci soffri // // sempre per un lato fresh ma	comunque	comodo // non so se ho reso bene l''idea dice // io vorrei comprarmi i tacchi trasparenti // ammirevole // ah suaso sta
KIPasti	KPS007	810-3	810-3	PKP135	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS007&begin=2047531&end=2051432	free-conversation	00:37:21	2	symmetric	no	free	2020	PE	2-Professionals	F	_	21-25	yes	_	Introduzione o ripresa del topic	_	è? // sto scherzando // la camicia quella rosa tua che t''ho fregato // no ovviamente no // però // mh // vabbè poi vediamo	comunque	tendenzialmente sì queste potrebbero essere delle // no se no ti porti la giacca di jeans // il giubbino di jeans? // mah
